Login,Name,Password,Mathematics Ability,School Name
S5B10@schoolD.com,S5B10,399499,,SchoolD
S5B11@schoolD.com,S5B11,711728,,SchoolD
S5B12@schoolD.com,S5B12,843857,,SchoolD
S5B13@schoolD.com,S5B13,20832,,SchoolD
S5B14@schoolD.com,S5B14,962974,,SchoolD
S5B15@schoolD.com,S5B15,976718,,SchoolD
S5B16@schoolD.com,S5B16,192974,,SchoolD
S5B17@schoolD.com,S5B17,572739,,SchoolD
S5B18@schoolD.com,S5B18,509956,,SchoolD
S5B19@schoolD.com,S5B19,611606,,SchoolD
S5B20@schoolD.com,S5B20,635603,,SchoolD
S5B21@schoolD.com,S5B21,232287,,SchoolD
S5B22@schoolD.com,S5B22,403925,,SchoolD
S5B23@schoolD.com,S5B23,145657,,SchoolD
S5B24@schoolD.com,S5B24,450487,,SchoolD
S5B25@schoolD.com,S5B25,926013,,SchoolD
S5B26@schoolD.com,S5B26,672872,,SchoolD
S5B27@schoolD.com,S5B27,965131,,SchoolD
S5B28@schoolD.com,S5B28,234675,,SchoolD
S5B29@schoolD.com,S5B29,126806,,SchoolD
S5B30@schoolD.com,S5B30,658753,,SchoolD
S5B31@schoolD.com,S5B31,322783,,SchoolD
S5B32@schoolD.com,S5B32,989094,,SchoolD
S5B33@schoolD.com,S5B33,413157,,SchoolD
S5B34@schoolD.com,S5B34,6805,,SchoolD
S5B35@schoolD.com,S5B35,126126,,SchoolD
S5B36@schoolD.com,S5B36,399415,,SchoolD
S5B37@schoolD.com,S5B37,368416,,SchoolD
S5B38@schoolD.com,S5B38,337835,,SchoolD
S5B39@schoolD.com,S5B39,726196,,SchoolD
S5B40@schoolD.com,S5B40,381687,,SchoolD
S6B01@schoolD.com,S6B01,221428,,SchoolD
S6B02@schoolD.com,S6B02,676416,,SchoolD
S6B03@schoolD.com,S6B03,190803,,SchoolD
S6B04@schoolD.com,S6B04,300621,,SchoolD
S6B05@schoolD.com,S6B05,999611,,SchoolD
S6B06@schoolD.com,S6B06,784324,,SchoolD
S6B07@schoolD.com,S6B07,844858,,SchoolD
S6B08@schoolD.com,S6B08,690049,,SchoolD
S6B09@schoolD.com,S6B09,839351,,SchoolD
S6B10@schoolD.com,S6B10,44528,,SchoolD
S6B11@schoolD.com,S6B11,893658,,SchoolD
S6B12@schoolD.com,S6B12,285719,,SchoolD
S6B13@schoolD.com,S6B13,336936,,SchoolD
S6B14@schoolD.com,S6B14,805781,,SchoolD
S6B15@schoolD.com,S6B15,764842,,SchoolD
S6B16@schoolD.com,S6B16,23188,,SchoolD
S6B17@schoolD.com,S6B17,83844,,SchoolD
S6B18@schoolD.com,S6B18,313062,,SchoolD
S6B19@schoolD.com,S6B19,307147,,SchoolD
S6B20@schoolD.com,S6B20,490325,,SchoolD
S6B21@schoolD.com,S6B21,244585,,SchoolD
S6B22@schoolD.com,S6B22,986019,,SchoolD
S6B23@schoolD.com,S6B23,252733,,SchoolD
S6B24@schoolD.com,S6B24,257778,,SchoolD
S6B25@schoolD.com,S6B25,597931,,SchoolD
S6B26@schoolD.com,S6B26,675886,,SchoolD
S6B27@schoolD.com,S6B27,686187,,SchoolD
S6B28@schoolD.com,S6B28,42871,,SchoolD
S6B29@schoolD.com,S6B29,65822,,SchoolD
S6B30@schoolD.com,S6B30,930585,,SchoolD
S6B31@schoolD.com,S6B31,869695,,SchoolD
S6B32@schoolD.com,S6B32,954255,,SchoolD
S6B33@schoolD.com,S6B33,570446,,SchoolD
S6B34@schoolD.com,S6B34,849179,,SchoolD
S6B35@schoolD.com,S6B35,270374,,SchoolD
S6B36@schoolD.com,S6B36,669288,,SchoolD
S6B37@schoolD.com,S6B37,255958,,SchoolD
S6B38@schoolD.com,S6B38,523481,,SchoolD
S6B39@schoolD.com,S6B39,955069,,SchoolD
S6B40@schoolD.com,S6B40,235413,,SchoolD
S4B01@schoolD.com,S4B01,147809,,SchoolD
S4B02@schoolD.com,S4B02,336403,,SchoolD
S4B03@schoolD.com,S4B03,31936,,SchoolD
S4B04@schoolD.com,S4B04,896779,,SchoolD
S4B05@schoolD.com,S4B05,433399,,SchoolD
S4B06@schoolD.com,S4B06,363514,,SchoolD
S4B07@schoolD.com,S4B07,383809,,SchoolD
S4B08@schoolD.com,S4B08,934249,,SchoolD
S4B09@schoolD.com,S4B09,906789,,SchoolD
S4B10@schoolD.com,S4B10,155925,,SchoolD
S4B11@schoolD.com,S4B11,911436,,SchoolD
S4B12@schoolD.com,S4B12,410886,,SchoolD
S4B13@schoolD.com,S4B13,249715,,SchoolD
S4B14@schoolD.com,S4B14,796711,,SchoolD
S4B15@schoolD.com,S4B15,874597,,SchoolD
S4B16@schoolD.com,S4B16,414139,,SchoolD
S4B17@schoolD.com,S4B17,494857,,SchoolD
S4B18@schoolD.com,S4B18,987161,,SchoolD
S4B19@schoolD.com,S4B19,84441,,SchoolD
S4B20@schoolD.com,S4B20,374163,,SchoolD
S4B21@schoolD.com,S4B21,872638,,SchoolD
S4B22@schoolD.com,S4B22,824725,,SchoolD
S4B23@schoolD.com,S4B23,58787,,SchoolD
S4B24@schoolD.com,S4B24,492094,,SchoolD
S4B25@schoolD.com,S4B25,589452,,SchoolD
S4B26@schoolD.com,S4B26,335301,,SchoolD
S4B27@schoolD.com,S4B27,939032,,SchoolD
S4B28@schoolD.com,S4B28,829875,,SchoolD
S4B29@schoolD.com,S4B29,316906,,SchoolD
S4B30@schoolD.com,S4B30,639403,,SchoolD
S4B31@schoolD.com,S4B31,487719,,SchoolD
S4B32@schoolD.com,S4B32,616241,,SchoolD
S4B33@schoolD.com,S4B33,159606,,SchoolD
S4B34@schoolD.com,S4B34,342713,,SchoolD
S4B35@schoolD.com,S4B35,974446,,SchoolD
S4B36@schoolD.com,S4B36,346819,,SchoolD
S4B37@schoolD.com,S4B37,700297,,SchoolD
S4B38@schoolD.com,S4B38,11036,,SchoolD
S4B39@schoolD.com,S4B39,322998,,SchoolD
S4B40@schoolD.com,S4B40,518531,,SchoolD
S5C01@schoolD.com,S5C01,855116,,SchoolD
S5C02@schoolD.com,S5C02,185872,,SchoolD
S5C03@schoolD.com,S5C03,100426,,SchoolD
S5C04@schoolD.com,S5C04,645987,,SchoolD
S5C05@schoolD.com,S5C05,878156,,SchoolD
S5C06@schoolD.com,S5C06,605457,,SchoolD
S5C07@schoolD.com,S5C07,511017,,SchoolD
S5C08@schoolD.com,S5C08,367872,,SchoolD
S5C09@schoolD.com,S5C09,633535,,SchoolD
S5C10@schoolD.com,S5C10,682285,,SchoolD
S5C11@schoolD.com,S5C11,543839,,SchoolD
S5C12@schoolD.com,S5C12,840064,,SchoolD
S5C13@schoolD.com,S5C13,476401,,SchoolD
S5C14@schoolD.com,S5C14,102124,,SchoolD
S5C15@schoolD.com,S5C15,485485,,SchoolD
S5C16@schoolD.com,S5C16,617156,,SchoolD
S5C17@schoolD.com,S5C17,675676,,SchoolD
S5C18@schoolD.com,S5C18,479188,,SchoolD
S5C19@schoolD.com,S5C19,519022,,SchoolD
S5C20@schoolD.com,S5C20,678093,,SchoolD
S5C21@schoolD.com,S5C21,765819,,SchoolD
S5C22@schoolD.com,S5C22,11833,,SchoolD
S5C23@schoolD.com,S5C23,357786,,SchoolD
S5C24@schoolD.com,S5C24,440866,,SchoolD
S5C25@schoolD.com,S5C25,334239,,SchoolD
S5C26@schoolD.com,S5C26,923157,,SchoolD
S5C27@schoolD.com,S5C27,591006,,SchoolD
S5C28@schoolD.com,S5C28,191535,,SchoolD
S5C29@schoolD.com,S5C29,737334,,SchoolD
S5C30@schoolD.com,S5C30,659228,,SchoolD
S5C31@schoolD.com,S5C31,615305,,SchoolD
S5C32@schoolD.com,S5C32,287582,,SchoolD
S5C33@schoolD.com,S5C33,48496,,SchoolD
S5C34@schoolD.com,S5C34,736396,,SchoolD
S5C35@schoolD.com,S5C35,33102,,SchoolD
S5C36@schoolD.com,S5C36,436891,,SchoolD
S5C37@schoolD.com,S5C37,900475,,SchoolD
S5C38@schoolD.com,S5C38,608329,,SchoolD
S5C39@schoolD.com,S5C39,747352,,SchoolD
S5C40@schoolD.com,S5C40,768024,,SchoolD
S6C01@schoolD.com,S6C01,938129,,SchoolD
S6C02@schoolD.com,S6C02,0.35666,,SchoolD
S6C03@schoolD.com,S6C03,685766,,SchoolD
S6C04@schoolD.com,S6C04,196325,,SchoolD
S6C05@schoolD.com,S6C05,607185,,SchoolD
S6C06@schoolD.com,S6C06,172028,,SchoolD
S6C07@schoolD.com,S6C07,719461,,SchoolD
S6C08@schoolD.com,S6C08,708687,,SchoolD
S6C09@schoolD.com,S6C09,423341,,SchoolD
S6C10@schoolD.com,S6C10,716431,,SchoolD
S6C11@schoolD.com,S6C11,189896,,SchoolD
S6C12@schoolD.com,S6C12,109593,,SchoolD
S6C13@schoolD.com,S6C13,753444,,SchoolD
S6C14@schoolD.com,S6C14,342484,,SchoolD
S6C15@schoolD.com,S6C15,5568,,SchoolD
S6C16@schoolD.com,S6C16,684801,,SchoolD
S6C17@schoolD.com,S6C17,915291,,SchoolD
S6C18@schoolD.com,S6C18,412199,,SchoolD
S6C19@schoolD.com,S6C19,545411,,SchoolD
S6C20@schoolD.com,S6C20,977635,,SchoolD
S6C21@schoolD.com,S6C21,972663,,SchoolD
S6C22@schoolD.com,S6C22,313834,,SchoolD
S6C23@schoolD.com,S6C23,760031,,SchoolD
S6C24@schoolD.com,S6C24,875186,,SchoolD
S6C25@schoolD.com,S6C25,807333,,SchoolD
S6C26@schoolD.com,S6C26,352073,,SchoolD
S6C27@schoolD.com,S6C27,592653,,SchoolD
S6C28@schoolD.com,S6C28,172992,,SchoolD
S6C29@schoolD.com,S6C29,865779,,SchoolD
S6C30@schoolD.com,S6C30,92073,,SchoolD
S6C31@schoolD.com,S6C31,96883,,SchoolD
S6C32@schoolD.com,S6C32,205603,,SchoolD
S6C33@schoolD.com,S6C33,867603,,SchoolD
S6C34@schoolD.com,S6C34,258347,,SchoolD
S6C35@schoolD.com,S6C35,970918,,SchoolD
S6C36@schoolD.com,S6C36,817408,,SchoolD
S6C37@schoolD.com,S6C37,635774,,SchoolD
S6C38@schoolD.com,S6C38,52814,,SchoolD
S6C39@schoolD.com,S6C39,950663,,SchoolD
S6C40@schoolD.com,S6C40,763486,,SchoolD
S4C01@schoolD.com,S4C01,549287,,SchoolD
S4C02@schoolD.com,S4C02,909214,,SchoolD
S4C03@schoolD.com,S4C03,256552,,SchoolD
S4C04@schoolD.com,S4C04,189525,,SchoolD
S4C05@schoolD.com,S4C05,825439,,SchoolD
S4C06@schoolD.com,S4C06,613626,,SchoolD
S4C07@schoolD.com,S4C07,180305,,SchoolD
S4C08@schoolD.com,S4C08,393479,,SchoolD
S4C09@schoolD.com,S4C09,667515,,SchoolD
S4C10@schoolD.com,S4C10,265068,,SchoolD
S4C11@schoolD.com,S4C11,81018,,SchoolD
S4C12@schoolD.com,S4C12,566955,,SchoolD
S4C13@schoolD.com,S4C13,788027,,SchoolD
S4C14@schoolD.com,S4C14,752767,,SchoolD
S4C15@schoolD.com,S4C15,326123,,SchoolD
S4C16@schoolD.com,S4C16,16605,,SchoolD
S4C17@schoolD.com,S4C17,284405,,SchoolD
S4C18@schoolD.com,S4C18,925529,,SchoolD
S4C19@schoolD.com,S4C19,93457,,SchoolD
S4C20@schoolD.com,S4C20,68177,,SchoolD
S4C21@schoolD.com,S4C21,305191,,SchoolD
S4C22@schoolD.com,S4C22,169321,,SchoolD
S4C23@schoolD.com,S4C23,249661,,SchoolD
S4C24@schoolD.com,S4C24,714313,,SchoolD
S4C25@schoolD.com,S4C25,153097,,SchoolD
S4C26@schoolD.com,S4C26,56354,,SchoolD
S4C27@schoolD.com,S4C27,775375,,SchoolD
S4C28@schoolD.com,S4C28,851067,,SchoolD
S4C29@schoolD.com,S4C29,902719,,SchoolD
S4C30@schoolD.com,S4C30,956581,,SchoolD
S4C31@schoolD.com,S4C31,779329,,SchoolD
S4C32@schoolD.com,S4C32,573979,,SchoolD
S4C33@schoolD.com,S4C33,827784,,SchoolD
S4C34@schoolD.com,S4C34,911378,,SchoolD
S4C35@schoolD.com,S4C35,354281,,SchoolD
S4C36@schoolD.com,S4C36,586693,,SchoolD
S4C37@schoolD.com,S4C37,966231,,SchoolD
S4C38@schoolD.com,S4C38,700128,,SchoolD
S4C39@schoolD.com,S4C39,538205,,SchoolD
S4C40@schoolD.com,S4C40,17413,,SchoolD
S5D01@schoolD.com,S5D01,79629,,SchoolD
S5D02@schoolD.com,S5D02,827528,,SchoolD
S5D03@schoolD.com,S5D03,112736,,SchoolD
S5D04@schoolD.com,S5D04,83545,,SchoolD
S5D05@schoolD.com,S5D05,450868,,SchoolD
S5D06@schoolD.com,S5D06,641135,,SchoolD
S5D07@schoolD.com,S5D07,155691,,SchoolD
S5D08@schoolD.com,S5D08,281565,,SchoolD
S5D09@schoolD.com,S5D09,248246,,SchoolD
S5D10@schoolD.com,S5D10,514407,,SchoolD
S5D11@schoolD.com,S5D11,365711,,SchoolD
S5D12@schoolD.com,S5D12,274698,,SchoolD
S5D13@schoolD.com,S5D13,488946,,SchoolD
S5D14@schoolD.com,S5D14,313506,,SchoolD
S5D15@schoolD.com,S5D15,204389,,SchoolD
S5D16@schoolD.com,S5D16,488447,,SchoolD
S5D17@schoolD.com,S5D17,3304,,SchoolD
S5D18@schoolD.com,S5D18,929041,,SchoolD
S5D19@schoolD.com,S5D19,343012,,SchoolD
S5D20@schoolD.com,S5D20,224072,,SchoolD
S5D21@schoolD.com,S5D21,196422,,SchoolD
S5D22@schoolD.com,S5D22,585663,,SchoolD
S5D23@schoolD.com,S5D23,652404,,SchoolD
S5D24@schoolD.com,S5D24,466621,,SchoolD
S5D25@schoolD.com,S5D25,822975,,SchoolD
S5D26@schoolD.com,S5D26,175251,,SchoolD
S5D27@schoolD.com,S5D27,858568,,SchoolD
S5D28@schoolD.com,S5D28,365907,,SchoolD
S5D29@schoolD.com,S5D29,30589,,SchoolD
S5D30@schoolD.com,S5D30,969506,,SchoolD
S5D31@schoolD.com,S5D31,926293,,SchoolD
S5D32@schoolD.com,S5D32,144339,,SchoolD
S5D33@schoolD.com,S5D33,360148,,SchoolD
S5D34@schoolD.com,S5D34,30505,,SchoolD
S5D35@schoolD.com,S5D35,760683,,SchoolD
S5D36@schoolD.com,S5D36,667882,,SchoolD
S5D37@schoolD.com,S5D37,611184,,SchoolD
S5D38@schoolD.com,S5D38,464062,,SchoolD
S5D39@schoolD.com,S5D39,114575,,SchoolD
S5D40@schoolD.com,S5D40,620971,,SchoolD
S6D01@schoolD.com,S6D01,833294,,SchoolD
S6D02@schoolD.com,S6D02,49184,,SchoolD
S6D03@schoolD.com,S6D03,198202,,SchoolD
S6D04@schoolD.com,S6D04,845329,,SchoolD
S6D05@schoolD.com,S6D05,513081,,SchoolD
S6D06@schoolD.com,S6D06,711913,,SchoolD
S6D07@schoolD.com,S6D07,331673,,SchoolD
S6D08@schoolD.com,S6D08,916064,,SchoolD
S6D09@schoolD.com,S6D09,4954,,SchoolD
S6D10@schoolD.com,S6D10,38891,,SchoolD
S6D11@schoolD.com,S6D11,437056,,SchoolD
S6D12@schoolD.com,S6D12,470454,,SchoolD
S6D13@schoolD.com,S6D13,141222,,SchoolD
S6D14@schoolD.com,S6D14,590793,,SchoolD
S6D15@schoolD.com,S6D15,247193,,SchoolD
S6D16@schoolD.com,S6D16,618512,,SchoolD
S6D17@schoolD.com,S6D17,205036,,SchoolD
S6D18@schoolD.com,S6D18,961289,,SchoolD
S6D19@schoolD.com,S6D19,196014,,SchoolD
S6D20@schoolD.com,S6D20,831641,,SchoolD
S6D21@schoolD.com,S6D21,648239,,SchoolD
S6D22@schoolD.com,S6D22,95589,,SchoolD
S6D23@schoolD.com,S6D23,783909,,SchoolD
S6D24@schoolD.com,S6D24,904841,,SchoolD
S6D25@schoolD.com,S6D25,227955,,SchoolD
S6D26@schoolD.com,S6D26,973003,,SchoolD
S6D27@schoolD.com,S6D27,429131,,SchoolD
S6D28@schoolD.com,S6D28,739099,,SchoolD
S6D29@schoolD.com,S6D29,53786,,SchoolD
S6D30@schoolD.com,S6D30,215952,,SchoolD
S6D31@schoolD.com,S6D31,245653,,SchoolD
S6D32@schoolD.com,S6D32,770352,,SchoolD
S6D33@schoolD.com,S6D33,758981,,SchoolD
S6D34@schoolD.com,S6D34,299102,,SchoolD
S6D35@schoolD.com,S6D35,332163,,SchoolD
S6D36@schoolD.com,S6D36,773921,,SchoolD
S6D37@schoolD.com,S6D37,788071,,SchoolD
S6D38@schoolD.com,S6D38,118681,,SchoolD
S6D39@schoolD.com,S6D39,800393,,SchoolD
S6D40@schoolD.com,S6D40,287615,,SchoolD
S4D01@schoolD.com,S4D01,938596,,SchoolD
S4D02@schoolD.com,S4D02,412809,,SchoolD
S4D03@schoolD.com,S4D03,260241,,SchoolD
S4D04@schoolD.com,S4D04,507453,,SchoolD
S4D05@schoolD.com,S4D05,331785,,SchoolD
S4D06@schoolD.com,S4D06,68184,,SchoolD
S4D07@schoolD.com,S4D07,313418,,SchoolD
S4D08@schoolD.com,S4D08,922299,,SchoolD
S4D09@schoolD.com,S4D09,182081,,SchoolD
S4D10@schoolD.com,S4D10,536704,,SchoolD
S4D11@schoolD.com,S4D11,487423,,SchoolD
S4D12@schoolD.com,S4D12,673744,,SchoolD
S4D13@schoolD.com,S4D13,188773,,SchoolD
S4D14@schoolD.com,S4D14,809946,,SchoolD
S4D15@schoolD.com,S4D15,841024,,SchoolD
S4D16@schoolD.com,S4D16,401258,,SchoolD
S4D17@schoolD.com,S4D17,431169,,SchoolD
S4D18@schoolD.com,S4D18,79234,,SchoolD
S4D19@schoolD.com,S4D19,366655,,SchoolD
S4D20@schoolD.com,S4D20,334197,,SchoolD
S4D21@schoolD.com,S4D21,494465,,SchoolD
S4D22@schoolD.com,S4D22,858809,,SchoolD
S4D23@schoolD.com,S4D23,814065,,SchoolD
S4D24@schoolD.com,S4D24,192437,,SchoolD
S4D25@schoolD.com,S4D25,851649,,SchoolD
S4D26@schoolD.com,S4D26,305084,,SchoolD
S4D27@schoolD.com,S4D27,251607,,SchoolD
S4D28@schoolD.com,S4D28,346491,,SchoolD
S4D29@schoolD.com,S4D29,923518,,SchoolD
S4D30@schoolD.com,S4D30,328106,,SchoolD
S4D31@schoolD.com,S4D31,289495,,SchoolD
S4D32@schoolD.com,S4D32,159078,,SchoolD
S4D33@schoolD.com,S4D33,158386,,SchoolD
S4D34@schoolD.com,S4D34,205533,,SchoolD
S4D35@schoolD.com,S4D35,719673,,SchoolD
S4D36@schoolD.com,S4D36,714225,,SchoolD
S4D37@schoolD.com,S4D37,338663,,SchoolD
S4D38@schoolD.com,S4D38,569229,,SchoolD
S4D39@schoolD.com,S4D39,488007,,SchoolD
S4D40@schoolD.com,S4D40,243203,,SchoolD
S5E01@schoolD.com,S5E01,424438,,SchoolD
S5E02@schoolD.com,S5E02,839815,,SchoolD
S5E03@schoolD.com,S5E03,239428,,SchoolD
S5E04@schoolD.com,S5E04,210428,,SchoolD
S5E05@schoolD.com,S5E05,618377,,SchoolD
S5E06@schoolD.com,S5E06,842883,,SchoolD
S5E07@schoolD.com,S5E07,441045,,SchoolD
S5E08@schoolD.com,S5E08,22155,,SchoolD
S5E09@schoolD.com,S5E09,5511,,SchoolD
S5E10@schoolD.com,S5E10,272521,,SchoolD
S5E11@schoolD.com,S5E11,545465,,SchoolD
S5E12@schoolD.com,S5E12,497737,,SchoolD
S5E13@schoolD.com,S5E13,65765,,SchoolD
S5E14@schoolD.com,S5E14,337144,,SchoolD
S5E15@schoolD.com,S5E15,853368,,SchoolD
S5E16@schoolD.com,S5E16,256279,,SchoolD
S5E17@schoolD.com,S5E17,484946,,SchoolD
S5E18@schoolD.com,S5E18,307277,,SchoolD
S5E19@schoolD.com,S5E19,105148,,SchoolD
S5E20@schoolD.com,S5E20,301861,,SchoolD
S5E21@schoolD.com,S5E21,51766,,SchoolD
S5E22@schoolD.com,S5E22,11416,,SchoolD
S5E23@schoolD.com,S5E23,481956,,SchoolD
S5E24@schoolD.com,S5E24,51522,,SchoolD
S5E25@schoolD.com,S5E25,389493,,SchoolD
S5E26@schoolD.com,S5E26,106123,,SchoolD
S5E27@schoolD.com,S5E27,862845,,SchoolD
S5E28@schoolD.com,S5E28,505249,,SchoolD
S5E29@schoolD.com,S5E29,229213,,SchoolD
S5E30@schoolD.com,S5E30,358055,,SchoolD
S5E31@schoolD.com,S5E31,657755,,SchoolD
S5E32@schoolD.com,S5E32,206134,,SchoolD
S5E33@schoolD.com,S5E33,18121,,SchoolD
S5E34@schoolD.com,S5E34,116929,,SchoolD
S5E35@schoolD.com,S5E35,156326,,SchoolD
S5E36@schoolD.com,S5E36,879074,,SchoolD
