Login,Name,Password,Mathematics Ability
S4A33@schoolD.com,S4A33,256894,
S4A34@schoolD.com,S4A34,966906,
S4A35@schoolD.com,S4A35,392229,
S4A36@schoolD.com,S4A36,254196,
S4A37@schoolD.com,S4A37,514999,
S4A38@schoolD.com,S4A38,735055,
S4A39@schoolD.com,S4A39,61996,
S4A40@schoolD.com,S4A40,520821,
S5B01@schoolD.com,S5B01,726465,
S5B02@schoolD.com,S5B02,450964,
S5B03@schoolD.com,S5B03,887194,
S5B04@schoolD.com,S5B04,404511,
S5B05@schoolD.com,S5B05,16511,
S5B06@schoolD.com,S5B06,76674,
S5B07@schoolD.com,S5B07,552141,
S5B08@schoolD.com,S5B08,411656,
S5B09@schoolD.com,S5B09,83827,
S5B10@schoolD.com,S5B10,399499,
S5B11@schoolD.com,S5B11,711728,
S5B12@schoolD.com,S5B12,843857,
S5B13@schoolD.com,S5B13,20832,
S5B14@schoolD.com,S5B14,962974,
S5B15@schoolD.com,S5B15,976718,
S5B16@schoolD.com,S5B16,192974,
S5B17@schoolD.com,S5B17,572739,
S5B18@schoolD.com,S5B18,509956,
S5B19@schoolD.com,S5B19,611606,
S5B20@schoolD.com,S5B20,635603,
S5B21@schoolD.com,S5B21,232287,
S5B22@schoolD.com,S5B22,403925,
S5B23@schoolD.com,S5B23,145657,
S5B24@schoolD.com,S5B24,450487,
S5B25@schoolD.com,S5B25,926013,
S5B26@schoolD.com,S5B26,672872,
S5B27@schoolD.com,S5B27,965131,
S5B28@schoolD.com,S5B28,234675,
S5B29@schoolD.com,S5B29,126806,
S5B30@schoolD.com,S5B30,658753,
S5B31@schoolD.com,S5B31,322783,
S5B32@schoolD.com,S5B32,989094,
S5B33@schoolD.com,S5B33,413157,
S5B34@schoolD.com,S5B34,6805,
S5B35@schoolD.com,S5B35,126126,
S5B36@schoolD.com,S5B36,399415,
S5B37@schoolD.com,S5B37,368416,
S5B38@schoolD.com,S5B38,337835,
S5B39@schoolD.com,S5B39,726196,
S5B40@schoolD.com,S5B40,381687,
S6B01@schoolD.com,S6B01,221428,
S6B02@schoolD.com,S6B02,676416,
S6B03@schoolD.com,S6B03,190803,
S6B04@schoolD.com,S6B04,300621,
S6B05@schoolD.com,S6B05,999611,
S6B06@schoolD.com,S6B06,784324,
S6B07@schoolD.com,S6B07,844858,
S6B08@schoolD.com,S6B08,690049,
S6B09@schoolD.com,S6B09,839351,
S6B10@schoolD.com,S6B10,44528,
S6B11@schoolD.com,S6B11,893658,
S6B12@schoolD.com,S6B12,285719,
S6B13@schoolD.com,S6B13,336936,
S6B14@schoolD.com,S6B14,805781,
S6B15@schoolD.com,S6B15,764842,
S6B16@schoolD.com,S6B16,23188,
S6B17@schoolD.com,S6B17,83844,
S6B18@schoolD.com,S6B18,313062,
S6B19@schoolD.com,S6B19,307147,
S6B20@schoolD.com,S6B20,490325,
S6B21@schoolD.com,S6B21,244585,
S6B22@schoolD.com,S6B22,986019,
S6B23@schoolD.com,S6B23,252733,
S6B24@schoolD.com,S6B24,257778,
S6B25@schoolD.com,S6B25,597931,
S6B26@schoolD.com,S6B26,675886,
S6B27@schoolD.com,S6B27,686187,
S6B28@schoolD.com,S6B28,42871,
S6B29@schoolD.com,S6B29,65822,
S6B30@schoolD.com,S6B30,930585,
S6B31@schoolD.com,S6B31,869695,
S6B32@schoolD.com,S6B32,954255,
S6B33@schoolD.com,S6B33,570446,
S6B34@schoolD.com,S6B34,849179,
S6B35@schoolD.com,S6B35,270374,
S6B36@schoolD.com,S6B36,669288,
S6B37@schoolD.com,S6B37,255958,
S6B38@schoolD.com,S6B38,523481,
S6B39@schoolD.com,S6B39,955069,
S6B40@schoolD.com,S6B40,235413,
S4B01@schoolD.com,S4B01,147809,
S4B02@schoolD.com,S4B02,336403,
S4B03@schoolD.com,S4B03,31936,
S4B04@schoolD.com,S4B04,896779,
S4B05@schoolD.com,S4B05,433399,
S4B06@schoolD.com,S4B06,363514,
S4B07@schoolD.com,S4B07,383809,
S4B08@schoolD.com,S4B08,934249,
S4B09@schoolD.com,S4B09,906789,
S4B10@schoolD.com,S4B10,155925,
S4B11@schoolD.com,S4B11,911436,
S4B12@schoolD.com,S4B12,410886,
S4B13@schoolD.com,S4B13,249715,
S4B14@schoolD.com,S4B14,796711,
S4B15@schoolD.com,S4B15,874597,
S4B16@schoolD.com,S4B16,414139,
S4B17@schoolD.com,S4B17,494857,
S4B18@schoolD.com,S4B18,987161,
S4B19@schoolD.com,S4B19,84441,
S4B20@schoolD.com,S4B20,374163,
S4B21@schoolD.com,S4B21,872638,
S4B22@schoolD.com,S4B22,824725,
S4B23@schoolD.com,S4B23,58787,
S4B24@schoolD.com,S4B24,492094,
S4B25@schoolD.com,S4B25,589452,
S4B26@schoolD.com,S4B26,335301,
S4B27@schoolD.com,S4B27,939032,
S4B28@schoolD.com,S4B28,829875,
S4B29@schoolD.com,S4B29,316906,
S4B30@schoolD.com,S4B30,639403,
S4B31@schoolD.com,S4B31,487719,
S4B32@schoolD.com,S4B32,616241,
S4B33@schoolD.com,S4B33,159606,
S4B34@schoolD.com,S4B34,342713,
S4B35@schoolD.com,S4B35,974446,
S4B36@schoolD.com,S4B36,346819,
S4B37@schoolD.com,S4B37,700297,
S4B38@schoolD.com,S4B38,11036,
S4B39@schoolD.com,S4B39,322998,
S4B40@schoolD.com,S4B40,518531,
S5C01@schoolD.com,S5C01,855116,
S5C02@schoolD.com,S5C02,185872,
S5C03@schoolD.com,S5C03,100426,
S5C04@schoolD.com,S5C04,645987,
S5C05@schoolD.com,S5C05,878156,
S5C06@schoolD.com,S5C06,605457,
S5C07@schoolD.com,S5C07,511017,
S5C08@schoolD.com,S5C08,367872,
S5C09@schoolD.com,S5C09,633535,
S5C10@schoolD.com,S5C10,682285,
S5C11@schoolD.com,S5C11,543839,
S5C12@schoolD.com,S5C12,840064,
S5C13@schoolD.com,S5C13,476401,
S5C14@schoolD.com,S5C14,102124,
S5C15@schoolD.com,S5C15,485485,
S5C16@schoolD.com,S5C16,617156,
S5C17@schoolD.com,S5C17,675676,
S5C18@schoolD.com,S5C18,479188,
S5C19@schoolD.com,S5C19,519022,
S5C20@schoolD.com,S5C20,678093,
S5C21@schoolD.com,S5C21,765819,
S5C22@schoolD.com,S5C22,11833,
S5C23@schoolD.com,S5C23,357786,
S5C24@schoolD.com,S5C24,440866,
S5C25@schoolD.com,S5C25,334239,
S5C26@schoolD.com,S5C26,923157,
S5C27@schoolD.com,S5C27,591006,
S5C28@schoolD.com,S5C28,191535,
S5C29@schoolD.com,S5C29,737334,
S5C30@schoolD.com,S5C30,659228,
S5C31@schoolD.com,S5C31,615305,
S5C32@schoolD.com,S5C32,287582,
S5C33@schoolD.com,S5C33,48496,
S5C34@schoolD.com,S5C34,736396,
S5C35@schoolD.com,S5C35,33102,
S5C36@schoolD.com,S5C36,436891,
S5C37@schoolD.com,S5C37,900475,
S5C38@schoolD.com,S5C38,608329,
S5C39@schoolD.com,S5C39,747352,
S5C40@schoolD.com,S5C40,768024,
S6C01@schoolD.com,S6C01,938129,
S6C02@schoolD.com,S6C02,0.35666,
S6C03@schoolD.com,S6C03,685766,
S6C04@schoolD.com,S6C04,196325,
S6C05@schoolD.com,S6C05,607185,
S6C06@schoolD.com,S6C06,172028,
S6C07@schoolD.com,S6C07,719461,
S6C08@schoolD.com,S6C08,708687,
S6C09@schoolD.com,S6C09,423341,
S6C10@schoolD.com,S6C10,716431,
S6C11@schoolD.com,S6C11,189896,
S6C12@schoolD.com,S6C12,109593,
S6C13@schoolD.com,S6C13,753444,
S6C14@schoolD.com,S6C14,342484,
S6C15@schoolD.com,S6C15,5568,
S6C16@schoolD.com,S6C16,684801,
S6C17@schoolD.com,S6C17,915291,
S6C18@schoolD.com,S6C18,412199,
S6C19@schoolD.com,S6C19,545411,
S6C20@schoolD.com,S6C20,977635,
S6C21@schoolD.com,S6C21,972663,
S6C22@schoolD.com,S6C22,313834,
S6C23@schoolD.com,S6C23,760031,
S6C24@schoolD.com,S6C24,875186,
S6C25@schoolD.com,S6C25,807333,
S6C26@schoolD.com,S6C26,352073,
S6C27@schoolD.com,S6C27,592653,
S6C28@schoolD.com,S6C28,172992,
S6C29@schoolD.com,S6C29,865779,
S6C30@schoolD.com,S6C30,92073,
S6C31@schoolD.com,S6C31,96883,
S6C32@schoolD.com,S6C32,205603,
S6C33@schoolD.com,S6C33,867603,
S6C34@schoolD.com,S6C34,258347,
S6C35@schoolD.com,S6C35,970918,
S6C36@schoolD.com,S6C36,817408,
S6C37@schoolD.com,S6C37,635774,
S6C38@schoolD.com,S6C38,52814,
S6C39@schoolD.com,S6C39,950663,
S6C40@schoolD.com,S6C40,763486,
S4C01@schoolD.com,S4C01,549287,
S4C02@schoolD.com,S4C02,909214,
S4C03@schoolD.com,S4C03,256552,
S4C04@schoolD.com,S4C04,189525,
S4C05@schoolD.com,S4C05,825439,
S4C06@schoolD.com,S4C06,613626,
S4C07@schoolD.com,S4C07,180305,
S4C08@schoolD.com,S4C08,393479,
S4C09@schoolD.com,S4C09,667515,
S4C10@schoolD.com,S4C10,265068,
S4C11@schoolD.com,S4C11,81018,
S4C12@schoolD.com,S4C12,566955,
S4C13@schoolD.com,S4C13,788027,
S4C14@schoolD.com,S4C14,752767,
S4C15@schoolD.com,S4C15,326123,
S4C16@schoolD.com,S4C16,16605,
S4C17@schoolD.com,S4C17,284405,
S4C18@schoolD.com,S4C18,925529,
S4C19@schoolD.com,S4C19,93457,
S4C20@schoolD.com,S4C20,68177,
S4C21@schoolD.com,S4C21,305191,
S4C22@schoolD.com,S4C22,169321,
S4C23@schoolD.com,S4C23,249661,
S4C24@schoolD.com,S4C24,714313,
S4C25@schoolD.com,S4C25,153097,
S4C26@schoolD.com,S4C26,56354,
S4C27@schoolD.com,S4C27,775375,
S4C28@schoolD.com,S4C28,851067,
S4C29@schoolD.com,S4C29,902719,
S4C30@schoolD.com,S4C30,956581,
S4C31@schoolD.com,S4C31,779329,
S4C32@schoolD.com,S4C32,573979,
S4C33@schoolD.com,S4C33,827784,
S4C34@schoolD.com,S4C34,911378,
S4C35@schoolD.com,S4C35,354281,
S4C36@schoolD.com,S4C36,586693,
S4C37@schoolD.com,S4C37,966231,
S4C38@schoolD.com,S4C38,700128,
S4C39@schoolD.com,S4C39,538205,
S4C40@schoolD.com,S4C40,17413,
S5D01@schoolD.com,S5D01,79629,
S5D02@schoolD.com,S5D02,827528,
S5D03@schoolD.com,S5D03,112736,
S5D04@schoolD.com,S5D04,83545,
S5D05@schoolD.com,S5D05,450868,
S5D06@schoolD.com,S5D06,641135,
S5D07@schoolD.com,S5D07,155691,
S5D08@schoolD.com,S5D08,281565,
S5D09@schoolD.com,S5D09,248246,
S5D10@schoolD.com,S5D10,514407,
S5D11@schoolD.com,S5D11,365711,
S5D12@schoolD.com,S5D12,274698,
S5D13@schoolD.com,S5D13,488946,
S5D14@schoolD.com,S5D14,313506,
S5D15@schoolD.com,S5D15,204389,
S5D16@schoolD.com,S5D16,488447,
S5D17@schoolD.com,S5D17,3304,
S5D18@schoolD.com,S5D18,929041,
S5D19@schoolD.com,S5D19,343012,
S5D20@schoolD.com,S5D20,224072,
S5D21@schoolD.com,S5D21,196422,
S5D22@schoolD.com,S5D22,585663,
S5D23@schoolD.com,S5D23,652404,
S5D24@schoolD.com,S5D24,466621,
S5D25@schoolD.com,S5D25,822975,
S5D26@schoolD.com,S5D26,175251,
S5D27@schoolD.com,S5D27,858568,
S5D28@schoolD.com,S5D28,365907,
S5D29@schoolD.com,S5D29,30589,
S5D30@schoolD.com,S5D30,969506,
S5D31@schoolD.com,S5D31,926293,
S5D32@schoolD.com,S5D32,144339,
S5D33@schoolD.com,S5D33,360148,
S5D34@schoolD.com,S5D34,30505,
S5D35@schoolD.com,S5D35,760683,
S5D36@schoolD.com,S5D36,667882,
S5D37@schoolD.com,S5D37,611184,
S5D38@schoolD.com,S5D38,464062,
S5D39@schoolD.com,S5D39,114575,
S5D40@schoolD.com,S5D40,620971,
S6D01@schoolD.com,S6D01,833294,
S6D02@schoolD.com,S6D02,49184,
S6D03@schoolD.com,S6D03,198202,
S6D04@schoolD.com,S6D04,845329,
S6D05@schoolD.com,S6D05,513081,
S6D06@schoolD.com,S6D06,711913,
S6D07@schoolD.com,S6D07,331673,
S6D08@schoolD.com,S6D08,916064,
S6D09@schoolD.com,S6D09,4954,
S6D10@schoolD.com,S6D10,38891,
S6D11@schoolD.com,S6D11,437056,
S6D12@schoolD.com,S6D12,470454,
S6D13@schoolD.com,S6D13,141222,
S6D14@schoolD.com,S6D14,590793,
S6D15@schoolD.com,S6D15,247193,
S6D16@schoolD.com,S6D16,618512,
S6D17@schoolD.com,S6D17,205036,
S6D18@schoolD.com,S6D18,961289,
S6D19@schoolD.com,S6D19,196014,
S6D20@schoolD.com,S6D20,831641,
S6D21@schoolD.com,S6D21,648239,
S6D22@schoolD.com,S6D22,95589,
S6D23@schoolD.com,S6D23,783909,
S6D24@schoolD.com,S6D24,904841,
S6D25@schoolD.com,S6D25,227955,
S6D26@schoolD.com,S6D26,973003,
S6D27@schoolD.com,S6D27,429131,
S6D28@schoolD.com,S6D28,739099,
S6D29@schoolD.com,S6D29,53786,
S6D30@schoolD.com,S6D30,215952,
S6D31@schoolD.com,S6D31,245653,
S6D32@schoolD.com,S6D32,770352,
S6D33@schoolD.com,S6D33,758981,
S6D34@schoolD.com,S6D34,299102,
S6D35@schoolD.com,S6D35,332163,
S6D36@schoolD.com,S6D36,773921,
S6D37@schoolD.com,S6D37,788071,
S6D38@schoolD.com,S6D38,118681,
S6D39@schoolD.com,S6D39,800393,
S6D40@schoolD.com,S6D40,287615,
S4D01@schoolD.com,S4D01,938596,
S4D02@schoolD.com,S4D02,412809,
S4D03@schoolD.com,S4D03,260241,
S4D04@schoolD.com,S4D04,507453,
S4D05@schoolD.com,S4D05,331785,
S4D06@schoolD.com,S4D06,68184,
S4D07@schoolD.com,S4D07,313418,
S4D08@schoolD.com,S4D08,922299,
S4D09@schoolD.com,S4D09,182081,
S4D10@schoolD.com,S4D10,536704,
S4D11@schoolD.com,S4D11,487423,
S4D12@schoolD.com,S4D12,673744,
S4D13@schoolD.com,S4D13,188773,
S4D14@schoolD.com,S4D14,809946,
S4D15@schoolD.com,S4D15,841024,
S4D16@schoolD.com,S4D16,401258,
S4D17@schoolD.com,S4D17,431169,
S4D18@schoolD.com,S4D18,79234,
S4D19@schoolD.com,S4D19,366655,
S4D20@schoolD.com,S4D20,334197,
S4D21@schoolD.com,S4D21,494465,
S4D22@schoolD.com,S4D22,858809,
S4D23@schoolD.com,S4D23,814065,
S4D24@schoolD.com,S4D24,192437,
S4D25@schoolD.com,S4D25,851649,
S4D26@schoolD.com,S4D26,305084,
S4D27@schoolD.com,S4D27,251607,
S4D28@schoolD.com,S4D28,346491,
S4D29@schoolD.com,S4D29,923518,
S4D30@schoolD.com,S4D30,328106,
S4D31@schoolD.com,S4D31,289495,
S4D32@schoolD.com,S4D32,159078,
S4D33@schoolD.com,S4D33,158386,
S4D34@schoolD.com,S4D34,205533,
S4D35@schoolD.com,S4D35,719673,
S4D36@schoolD.com,S4D36,714225,
S4D37@schoolD.com,S4D37,338663,
S4D38@schoolD.com,S4D38,569229,
S4D39@schoolD.com,S4D39,488007,
S4D40@schoolD.com,S4D40,243203,
S5E01@schoolD.com,S5E01,424438,
S5E02@schoolD.com,S5E02,839815,
S5E03@schoolD.com,S5E03,239428,
S5E04@schoolD.com,S5E04,210428,
S5E05@schoolD.com,S5E05,618377,
S5E06@schoolD.com,S5E06,842883,
S5E07@schoolD.com,S5E07,441045,
S5E08@schoolD.com,S5E08,22155,
S5E09@schoolD.com,S5E09,5511,
S5E10@schoolD.com,S5E10,272521,
S5E11@schoolD.com,S5E11,545465,
S5E12@schoolD.com,S5E12,497737,
S5E13@schoolD.com,S5E13,65765,
S5E14@schoolD.com,S5E14,337144,
S5E15@schoolD.com,S5E15,853368,
S5E16@schoolD.com,S5E16,256279,
S5E17@schoolD.com,S5E17,484946,
S5E18@schoolD.com,S5E18,307277,
S5E19@schoolD.com,S5E19,105148,
S5E20@schoolD.com,S5E20,301861,
S5E21@schoolD.com,S5E21,51766,
S5E22@schoolD.com,S5E22,11416,
S5E23@schoolD.com,S5E23,481956,
S5E24@schoolD.com,S5E24,51522,
S5E25@schoolD.com,S5E25,389493,
S5E26@schoolD.com,S5E26,106123,
S5E27@schoolD.com,S5E27,862845,
S5E28@schoolD.com,S5E28,505249,
S5E29@schoolD.com,S5E29,229213,
S5E30@schoolD.com,S5E30,358055,
S5E31@schoolD.com,S5E31,657755,
S5E32@schoolD.com,S5E32,206134,
S5E33@schoolD.com,S5E33,18121,
S5E34@schoolD.com,S5E34,116929,
S5E35@schoolD.com,S5E35,156326,
S5E36@schoolD.com,S5E36,879074,
S5E37@schoolD.com,S5E37,736652,
S5E38@schoolD.com,S5E38,554879,
S5E39@schoolD.com,S5E39,818038,
S5E40@schoolD.com,S5E40,808133,
S6E01@schoolD.com,S6E01,85943,
S6E02@schoolD.com,S6E02,939205,
S6E03@schoolD.com,S6E03,954448,
S6E04@schoolD.com,S6E04,798741,
S6E05@schoolD.com,S6E05,145756,
S6E06@schoolD.com,S6E06,265494,
S6E07@schoolD.com,S6E07,519935,
S6E08@schoolD.com,S6E08,699969,
S6E09@schoolD.com,S6E09,12672,
S6E10@schoolD.com,S6E10,358808,
S6E11@schoolD.com,S6E11,286324,
S6E12@schoolD.com,S6E12,441246,
S6E13@schoolD.com,S6E13,410307,
S6E14@schoolD.com,S6E14,562608,
S6E15@schoolD.com,S6E15,502144,
S6E16@schoolD.com,S6E16,591075,
S6E17@schoolD.com,S6E17,990205,
S6E18@schoolD.com,S6E18,827059,
S6E19@schoolD.com,S6E19,215848,
S6E20@schoolD.com,S6E20,320224,
S6E21@schoolD.com,S6E21,82117,
S6E22@schoolD.com,S6E22,138541,
S6E23@schoolD.com,S6E23,733751,
S6E24@schoolD.com,S6E24,474687,
S6E25@schoolD.com,S6E25,959575,
S6E26@schoolD.com,S6E26,100499,
S6E27@schoolD.com,S6E27,4362,
S6E28@schoolD.com,S6E28,514783,
S6E29@schoolD.com,S6E29,615094,
S6E30@schoolD.com,S6E30,279674,
S6E31@schoolD.com,S6E31,387077,
S6E32@schoolD.com,S6E32,562927,
S6E33@schoolD.com,S6E33,239738,
S6E34@schoolD.com,S6E34,596204,
S6E35@schoolD.com,S6E35,320043,
S6E36@schoolD.com,S6E36,677879,
S6E37@schoolD.com,S6E37,968205,
S6E38@schoolD.com,S6E38,925657,
S6E39@schoolD.com,S6E39,976402,
S6E40@schoolD.com,S6E40,304917,
S4E01@schoolD.com,S4E01,710711,
S4E02@schoolD.com,S4E02,824163,
S4E03@schoolD.com,S4E03,36776,
S4E04@schoolD.com,S4E04,314543,
S4E05@schoolD.com,S4E05,170774,
S4E06@schoolD.com,S4E06,217683,
S4E07@schoolD.com,S4E07,81819,
S4E08@schoolD.com,S4E08,520558,
S4E09@schoolD.com,S4E09,492094,
S4E10@schoolD.com,S4E10,457304,
S4E11@schoolD.com,S4E11,378728,
S4E12@schoolD.com,S4E12,20081,
S4E13@schoolD.com,S4E13,989911,
S4E14@schoolD.com,S4E14,233476,
S4E15@schoolD.com,S4E15,171336,
S4E16@schoolD.com,S4E16,63587,
S4E17@schoolD.com,S4E17,144912,
S4E18@schoolD.com,S4E18,968442,
S4E19@schoolD.com,S4E19,314594,
S4E20@schoolD.com,S4E20,366871,
S4E21@schoolD.com,S4E21,84716,
S4E22@schoolD.com,S4E22,861117,
S4E23@schoolD.com,S4E23,356465,
S4E24@schoolD.com,S4E24,498103,
S4E25@schoolD.com,S4E25,909055,
S4E26@schoolD.com,S4E26,97537,
S4E27@schoolD.com,S4E27,555459,
S4E28@schoolD.com,S4E28,223498,
S4E29@schoolD.com,S4E29,377116,
S4E30@schoolD.com,S4E30,631319,
S4E31@schoolD.com,S4E31,956034,
S4E32@schoolD.com,S4E32,190622,
S4E33@schoolD.com,S4E33,251566,
S4E34@schoolD.com,S4E34,34182,
S4E35@schoolD.com,S4E35,770291,
S4E36@schoolD.com,S4E36,580686,
S4E37@schoolD.com,S4E37,258821,
S4E38@schoolD.com,S4E38,589599,
S4E39@schoolD.com,S4E39,750305,
S4E40@schoolD.com,S4E40,792514,
