Login,Name,Password,Mathematics Ability,School Name
S5B22@schoolF.com,S5B22,536837,,SchoolF
S5B23@schoolF.com,S5B23,321634,,SchoolF
S5B24@schoolF.com,S5B24,509595,,SchoolF
S5B25@schoolF.com,S5B25,263799,,SchoolF
S5B26@schoolF.com,S5B26,994431,,SchoolF
S5B27@schoolF.com,S5B27,831961,,SchoolF
S5B28@schoolF.com,S5B28,926731,,SchoolF
S5B29@schoolF.com,S5B29,65953,,SchoolF
S5B30@schoolF.com,S5B30,936709,,SchoolF
S5B31@schoolF.com,S5B31,882669,,SchoolF
S5B32@schoolF.com,S5B32,636944,,SchoolF
S5B33@schoolF.com,S5B33,906889,,SchoolF
S5B34@schoolF.com,S5B34,95687,,SchoolF
S5B35@schoolF.com,S5B35,702674,,SchoolF
S5B36@schoolF.com,S5B36,40206,,SchoolF
S5B37@schoolF.com,S5B37,723783,,SchoolF
S5B38@schoolF.com,S5B38,587922,,SchoolF
S5B39@schoolF.com,S5B39,5267,,SchoolF
S5B40@schoolF.com,S5B40,307446,,SchoolF
S6B01@schoolF.com,S6B01,687744,,SchoolF
S6B02@schoolF.com,S6B02,819549,,SchoolF
S6B03@schoolF.com,S6B03,817389,,SchoolF
S6B04@schoolF.com,S6B04,829653,,SchoolF
S6B05@schoolF.com,S6B05,495795,,SchoolF
S6B06@schoolF.com,S6B06,529183,,SchoolF
S6B07@schoolF.com,S6B07,687267,,SchoolF
S6B08@schoolF.com,S6B08,48407,,SchoolF
S6B09@schoolF.com,S6B09,122402,,SchoolF
S6B10@schoolF.com,S6B10,511797,,SchoolF
S6B11@schoolF.com,S6B11,824037,,SchoolF
S6B12@schoolF.com,S6B12,345032,,SchoolF
S6B13@schoolF.com,S6B13,67428,,SchoolF
S6B14@schoolF.com,S6B14,781097,,SchoolF
S6B15@schoolF.com,S6B15,3276,,SchoolF
S6B16@schoolF.com,S6B16,707951,,SchoolF
S6B17@schoolF.com,S6B17,251619,,SchoolF
S6B18@schoolF.com,S6B18,233444,,SchoolF
S6B19@schoolF.com,S6B19,59479,,SchoolF
S6B20@schoolF.com,S6B20,981016,,SchoolF
S6B21@schoolF.com,S6B21,817095,,SchoolF
S6B22@schoolF.com,S6B22,810353,,SchoolF
S6B23@schoolF.com,S6B23,103887,,SchoolF
S6B24@schoolF.com,S6B24,15612,,SchoolF
S6B25@schoolF.com,S6B25,230252,,SchoolF
S6B26@schoolF.com,S6B26,466024,,SchoolF
S6B27@schoolF.com,S6B27,955391,,SchoolF
S6B28@schoolF.com,S6B28,478677,,SchoolF
S6B29@schoolF.com,S6B29,721289,,SchoolF
S6B30@schoolF.com,S6B30,65338,,SchoolF
S6B31@schoolF.com,S6B31,539249,,SchoolF
S6B32@schoolF.com,S6B32,330278,,SchoolF
S6B33@schoolF.com,S6B33,243409,,SchoolF
S6B34@schoolF.com,S6B34,193605,,SchoolF
S6B35@schoolF.com,S6B35,807415,,SchoolF
S6B36@schoolF.com,S6B36,860408,,SchoolF
S6B37@schoolF.com,S6B37,828492,,SchoolF
S6B38@schoolF.com,S6B38,777084,,SchoolF
S6B39@schoolF.com,S6B39,178429,,SchoolF
S6B40@schoolF.com,S6B40,425074,,SchoolF
S4B01@schoolF.com,S4B01,705448,,SchoolF
S4B02@schoolF.com,S4B02,807827,,SchoolF
S4B03@schoolF.com,S4B03,21408,,SchoolF
S4B04@schoolF.com,S4B04,951228,,SchoolF
S4B05@schoolF.com,S4B05,907306,,SchoolF
S4B06@schoolF.com,S4B06,586616,,SchoolF
S4B07@schoolF.com,S4B07,8069,,SchoolF
S4B08@schoolF.com,S4B08,24327,,SchoolF
S4B09@schoolF.com,S4B09,416351,,SchoolF
S4B10@schoolF.com,S4B10,390055,,SchoolF
S4B11@schoolF.com,S4B11,963269,,SchoolF
S4B12@schoolF.com,S4B12,226632,,SchoolF
S4B13@schoolF.com,S4B13,169991,,SchoolF
S4B14@schoolF.com,S4B14,187512,,SchoolF
S4B15@schoolF.com,S4B15,635941,,SchoolF
S4B16@schoolF.com,S4B16,173785,,SchoolF
S4B17@schoolF.com,S4B17,794023,,SchoolF
S4B18@schoolF.com,S4B18,716991,,SchoolF
S4B19@schoolF.com,S4B19,795579,,SchoolF
S4B20@schoolF.com,S4B20,178216,,SchoolF
S4B21@schoolF.com,S4B21,358425,,SchoolF
S4B22@schoolF.com,S4B22,207525,,SchoolF
S4B23@schoolF.com,S4B23,124481,,SchoolF
S4B24@schoolF.com,S4B24,873216,,SchoolF
S4B25@schoolF.com,S4B25,236657,,SchoolF
S4B26@schoolF.com,S4B26,300351,,SchoolF
S4B27@schoolF.com,S4B27,982626,,SchoolF
S4B28@schoolF.com,S4B28,26976,,SchoolF
S4B29@schoolF.com,S4B29,100343,,SchoolF
S4B30@schoolF.com,S4B30,624091,,SchoolF
S4B31@schoolF.com,S4B31,755961,,SchoolF
S4B32@schoolF.com,S4B32,32689,,SchoolF
S4B33@schoolF.com,S4B33,451175,,SchoolF
S4B34@schoolF.com,S4B34,161853,,SchoolF
S4B35@schoolF.com,S4B35,576705,,SchoolF
S4B36@schoolF.com,S4B36,849222,,SchoolF
S4B37@schoolF.com,S4B37,765232,,SchoolF
S4B38@schoolF.com,S4B38,186288,,SchoolF
S4B39@schoolF.com,S4B39,484633,,SchoolF
S4B40@schoolF.com,S4B40,689898,,SchoolF
S5C01@schoolF.com,S5C01,295635,,SchoolF
S5C02@schoolF.com,S5C02,434139,,SchoolF
S5C03@schoolF.com,S5C03,630329,,SchoolF
S5C04@schoolF.com,S5C04,643216,,SchoolF
S5C05@schoolF.com,S5C05,227443,,SchoolF
S5C06@schoolF.com,S5C06,185413,,SchoolF
S5C07@schoolF.com,S5C07,42007,,SchoolF
S5C08@schoolF.com,S5C08,526531,,SchoolF
S5C09@schoolF.com,S5C09,467504,,SchoolF
S5C10@schoolF.com,S5C10,197746,,SchoolF
S5C11@schoolF.com,S5C11,539017,,SchoolF
S5C12@schoolF.com,S5C12,10898,,SchoolF
S5C13@schoolF.com,S5C13,505508,,SchoolF
S5C14@schoolF.com,S5C14,602012,,SchoolF
S5C15@schoolF.com,S5C15,950889,,SchoolF
S5C16@schoolF.com,S5C16,382885,,SchoolF
S5C17@schoolF.com,S5C17,304415,,SchoolF
S5C18@schoolF.com,S5C18,759255,,SchoolF
S5C19@schoolF.com,S5C19,551645,,SchoolF
S5C20@schoolF.com,S5C20,767107,,SchoolF
S5C21@schoolF.com,S5C21,947087,,SchoolF
S5C22@schoolF.com,S5C22,654966,,SchoolF
S5C23@schoolF.com,S5C23,715269,,SchoolF
S5C24@schoolF.com,S5C24,485558,,SchoolF
S5C25@schoolF.com,S5C25,944777,,SchoolF
S5C26@schoolF.com,S5C26,801459,,SchoolF
S5C27@schoolF.com,S5C27,68666,,SchoolF
S5C28@schoolF.com,S5C28,5333,,SchoolF
S5C29@schoolF.com,S5C29,559785,,SchoolF
S5C30@schoolF.com,S5C30,440577,,SchoolF
S5C31@schoolF.com,S5C31,755646,,SchoolF
S5C32@schoolF.com,S5C32,897495,,SchoolF
S5C33@schoolF.com,S5C33,344677,,SchoolF
S5C34@schoolF.com,S5C34,455765,,SchoolF
S5C35@schoolF.com,S5C35,874934,,SchoolF
S5C36@schoolF.com,S5C36,414083,,SchoolF
S5C37@schoolF.com,S5C37,791885,,SchoolF
S5C38@schoolF.com,S5C38,137048,,SchoolF
S5C39@schoolF.com,S5C39,227588,,SchoolF
S5C40@schoolF.com,S5C40,991698,,SchoolF
S6C01@schoolF.com,S6C01,221933,,SchoolF
S6C02@schoolF.com,S6C02,17301,,SchoolF
S6C03@schoolF.com,S6C03,476375,,SchoolF
S6C04@schoolF.com,S6C04,10585,,SchoolF
S6C05@schoolF.com,S6C05,538985,,SchoolF
S6C06@schoolF.com,S6C06,479252,,SchoolF
S6C07@schoolF.com,S6C07,403838,,SchoolF
S6C08@schoolF.com,S6C08,794604,,SchoolF
S6C09@schoolF.com,S6C09,770604,,SchoolF
S6C10@schoolF.com,S6C10,249215,,SchoolF
S6C11@schoolF.com,S6C11,31138,,SchoolF
S6C12@schoolF.com,S6C12,447507,,SchoolF
S6C13@schoolF.com,S6C13,744427,,SchoolF
S6C14@schoolF.com,S6C14,584366,,SchoolF
S6C15@schoolF.com,S6C15,409821,,SchoolF
S6C16@schoolF.com,S6C16,852222,,SchoolF
S6C17@schoolF.com,S6C17,810259,,SchoolF
S6C18@schoolF.com,S6C18,694097,,SchoolF
S6C19@schoolF.com,S6C19,918332,,SchoolF
S6C20@schoolF.com,S6C20,445481,,SchoolF
S6C21@schoolF.com,S6C21,885402,,SchoolF
S6C22@schoolF.com,S6C22,359488,,SchoolF
S6C23@schoolF.com,S6C23,304914,,SchoolF
S6C24@schoolF.com,S6C24,363906,,SchoolF
S6C25@schoolF.com,S6C25,120447,,SchoolF
S6C26@schoolF.com,S6C26,907644,,SchoolF
S6C27@schoolF.com,S6C27,915742,,SchoolF
S6C28@schoolF.com,S6C28,504159,,SchoolF
S6C29@schoolF.com,S6C29,454006,,SchoolF
S6C30@schoolF.com,S6C30,814202,,SchoolF
S6C31@schoolF.com,S6C31,121323,,SchoolF
S6C32@schoolF.com,S6C32,233122,,SchoolF
S6C33@schoolF.com,S6C33,116861,,SchoolF
S6C34@schoolF.com,S6C34,669959,,SchoolF
S6C35@schoolF.com,S6C35,589015,,SchoolF
S6C36@schoolF.com,S6C36,747056,,SchoolF
S6C37@schoolF.com,S6C37,235131,,SchoolF
S6C38@schoolF.com,S6C38,377822,,SchoolF
S6C39@schoolF.com,S6C39,609908,,SchoolF
S6C40@schoolF.com,S6C40,440526,,SchoolF
S4C01@schoolF.com,S4C01,365256,,SchoolF
S4C02@schoolF.com,S4C02,673073,,SchoolF
S4C03@schoolF.com,S4C03,905605,,SchoolF
S4C04@schoolF.com,S4C04,209345,,SchoolF
S4C05@schoolF.com,S4C05,779819,,SchoolF
S4C06@schoolF.com,S4C06,881168,,SchoolF
S4C07@schoolF.com,S4C07,4814,,SchoolF
S4C08@schoolF.com,S4C08,922536,,SchoolF
S4C09@schoolF.com,S4C09,170665,,SchoolF
S4C10@schoolF.com,S4C10,690663,,SchoolF
S4C11@schoolF.com,S4C11,950068,,SchoolF
S4C12@schoolF.com,S4C12,187336,,SchoolF
S4C13@schoolF.com,S4C13,737685,,SchoolF
S4C14@schoolF.com,S4C14,489809,,SchoolF
S4C15@schoolF.com,S4C15,856338,,SchoolF
S4C16@schoolF.com,S4C16,738117,,SchoolF
S4C17@schoolF.com,S4C17,858856,,SchoolF
S4C18@schoolF.com,S4C18,267176,,SchoolF
S4C19@schoolF.com,S4C19,111273,,SchoolF
S4C20@schoolF.com,S4C20,596668,,SchoolF
S4C21@schoolF.com,S4C21,975852,,SchoolF
S4C22@schoolF.com,S4C22,278163,,SchoolF
S4C23@schoolF.com,S4C23,217568,,SchoolF
S4C24@schoolF.com,S4C24,374957,,SchoolF
S4C25@schoolF.com,S4C25,20708,,SchoolF
S4C26@schoolF.com,S4C26,924958,,SchoolF
S4C27@schoolF.com,S4C27,524781,,SchoolF
S4C28@schoolF.com,S4C28,160495,,SchoolF
S4C29@schoolF.com,S4C29,40183,,SchoolF
S4C30@schoolF.com,S4C30,649019,,SchoolF
S4C31@schoolF.com,S4C31,979007,,SchoolF
S4C32@schoolF.com,S4C32,433739,,SchoolF
S4C33@schoolF.com,S4C33,276699,,SchoolF
S4C34@schoolF.com,S4C34,747091,,SchoolF
S4C35@schoolF.com,S4C35,985113,,SchoolF
S4C36@schoolF.com,S4C36,115696,,SchoolF
S4C37@schoolF.com,S4C37,479458,,SchoolF
S4C38@schoolF.com,S4C38,79317,,SchoolF
S4C39@schoolF.com,S4C39,566895,,SchoolF
S4C40@schoolF.com,S4C40,981673,,SchoolF
S5D01@schoolF.com,S5D01,674798,,SchoolF
S5D02@schoolF.com,S5D02,489578,,SchoolF
S5D03@schoolF.com,S5D03,558499,,SchoolF
S5D04@schoolF.com,S5D04,750153,,SchoolF
S5D05@schoolF.com,S5D05,516409,,SchoolF
S5D06@schoolF.com,S5D06,757616,,SchoolF
S5D07@schoolF.com,S5D07,453663,,SchoolF
S5D08@schoolF.com,S5D08,46903,,SchoolF
S5D09@schoolF.com,S5D09,607531,,SchoolF
S5D10@schoolF.com,S5D10,540296,,SchoolF
S5D11@schoolF.com,S5D11,111537,,SchoolF
S5D12@schoolF.com,S5D12,185832,,SchoolF
S5D13@schoolF.com,S5D13,779486,,SchoolF
S5D14@schoolF.com,S5D14,938967,,SchoolF
S5D15@schoolF.com,S5D15,739103,,SchoolF
S5D16@schoolF.com,S5D16,778259,,SchoolF
S5D17@schoolF.com,S5D17,859833,,SchoolF
S5D18@schoolF.com,S5D18,135554,,SchoolF
S5D19@schoolF.com,S5D19,388834,,SchoolF
S5D20@schoolF.com,S5D20,31636,,SchoolF
S5D21@schoolF.com,S5D21,315659,,SchoolF
S5D22@schoolF.com,S5D22,34772,,SchoolF
S5D23@schoolF.com,S5D23,713993,,SchoolF
S5D24@schoolF.com,S5D24,188715,,SchoolF
S5D25@schoolF.com,S5D25,236353,,SchoolF
S5D26@schoolF.com,S5D26,571197,,SchoolF
S5D27@schoolF.com,S5D27,397785,,SchoolF
S5D28@schoolF.com,S5D28,608946,,SchoolF
S5D29@schoolF.com,S5D29,576861,,SchoolF
S5D30@schoolF.com,S5D30,255319,,SchoolF
S5D31@schoolF.com,S5D31,908363,,SchoolF
S5D32@schoolF.com,S5D32,964201,,SchoolF
S5D33@schoolF.com,S5D33,690893,,SchoolF
S5D34@schoolF.com,S5D34,214807,,SchoolF
S5D35@schoolF.com,S5D35,662027,,SchoolF
S5D36@schoolF.com,S5D36,395659,,SchoolF
S5D37@schoolF.com,S5D37,168671,,SchoolF
S5D38@schoolF.com,S5D38,934377,,SchoolF
S5D39@schoolF.com,S5D39,838285,,SchoolF
S5D40@schoolF.com,S5D40,528892,,SchoolF
S6D01@schoolF.com,S6D01,492875,,SchoolF
S6D02@schoolF.com,S6D02,730566,,SchoolF
S6D03@schoolF.com,S6D03,769105,,SchoolF
S6D04@schoolF.com,S6D04,231387,,SchoolF
S6D05@schoolF.com,S6D05,578511,,SchoolF
S6D06@schoolF.com,S6D06,549282,,SchoolF
S6D07@schoolF.com,S6D07,183534,,SchoolF
S6D08@schoolF.com,S6D08,64571,,SchoolF
S6D09@schoolF.com,S6D09,947153,,SchoolF
S6D10@schoolF.com,S6D10,598807,,SchoolF
S6D11@schoolF.com,S6D11,383045,,SchoolF
S6D12@schoolF.com,S6D12,434292,,SchoolF
S6D13@schoolF.com,S6D13,89023,,SchoolF
S6D14@schoolF.com,S6D14,484222,,SchoolF
S6D15@schoolF.com,S6D15,95065,,SchoolF
S6D16@schoolF.com,S6D16,123113,,SchoolF
S6D17@schoolF.com,S6D17,670595,,SchoolF
S6D18@schoolF.com,S6D18,461199,,SchoolF
S6D19@schoolF.com,S6D19,307864,,SchoolF
S6D20@schoolF.com,S6D20,680567,,SchoolF
S6D21@schoolF.com,S6D21,202698,,SchoolF
S6D22@schoolF.com,S6D22,706297,,SchoolF
S6D23@schoolF.com,S6D23,763145,,SchoolF
S6D24@schoolF.com,S6D24,454754,,SchoolF
S6D25@schoolF.com,S6D25,205603,,SchoolF
S6D26@schoolF.com,S6D26,434992,,SchoolF
S6D27@schoolF.com,S6D27,807361,,SchoolF
S6D28@schoolF.com,S6D28,896528,,SchoolF
S6D29@schoolF.com,S6D29,646603,,SchoolF
S6D30@schoolF.com,S6D30,328255,,SchoolF
S6D31@schoolF.com,S6D31,486798,,SchoolF
S6D32@schoolF.com,S6D32,877811,,SchoolF
S6D33@schoolF.com,S6D33,74313,,SchoolF
S6D34@schoolF.com,S6D34,355725,,SchoolF
S6D35@schoolF.com,S6D35,512567,,SchoolF
S6D36@schoolF.com,S6D36,668793,,SchoolF
S6D37@schoolF.com,S6D37,69666,,SchoolF
S6D38@schoolF.com,S6D38,385528,,SchoolF
S6D39@schoolF.com,S6D39,655423,,SchoolF
S6D40@schoolF.com,S6D40,86209,,SchoolF
S4D01@schoolF.com,S4D01,503055,,SchoolF
S4D02@schoolF.com,S4D02,913839,,SchoolF
S4D03@schoolF.com,S4D03,566655,,SchoolF
S4D04@schoolF.com,S4D04,158334,,SchoolF
S4D05@schoolF.com,S4D05,649358,,SchoolF
S4D06@schoolF.com,S4D06,421502,,SchoolF
S4D07@schoolF.com,S4D07,338771,,SchoolF
S4D08@schoolF.com,S4D08,533142,,SchoolF
S4D09@schoolF.com,S4D09,136688,,SchoolF
S4D10@schoolF.com,S4D10,631681,,SchoolF
S4D11@schoolF.com,S4D11,539527,,SchoolF
S4D12@schoolF.com,S4D12,53936,,SchoolF
S4D13@schoolF.com,S4D13,354608,,SchoolF
S4D14@schoolF.com,S4D14,384607,,SchoolF
S4D15@schoolF.com,S4D15,472044,,SchoolF
S4D16@schoolF.com,S4D16,216655,,SchoolF
S4D17@schoolF.com,S4D17,520257,,SchoolF
S4D18@schoolF.com,S4D18,26217,,SchoolF
S4D19@schoolF.com,S4D19,211588,,SchoolF
S4D20@schoolF.com,S4D20,96104,,SchoolF
S4D21@schoolF.com,S4D21,667246,,SchoolF
S4D22@schoolF.com,S4D22,651044,,SchoolF
S4D23@schoolF.com,S4D23,558566,,SchoolF
S4D24@schoolF.com,S4D24,257818,,SchoolF
S4D25@schoolF.com,S4D25,709407,,SchoolF
S4D26@schoolF.com,S4D26,764163,,SchoolF
S4D27@schoolF.com,S4D27,777475,,SchoolF
S4D28@schoolF.com,S4D28,166873,,SchoolF
S4D29@schoolF.com,S4D29,61616,,SchoolF
S4D30@schoolF.com,S4D30,184995,,SchoolF
S4D31@schoolF.com,S4D31,286966,,SchoolF
S4D32@schoolF.com,S4D32,356913,,SchoolF
S4D33@schoolF.com,S4D33,888337,,SchoolF
S4D34@schoolF.com,S4D34,97863,,SchoolF
S4D35@schoolF.com,S4D35,228349,,SchoolF
S4D36@schoolF.com,S4D36,558955,,SchoolF
S4D37@schoolF.com,S4D37,959986,,SchoolF
S4D38@schoolF.com,S4D38,272473,,SchoolF
S4D39@schoolF.com,S4D39,118336,,SchoolF
S4D40@schoolF.com,S4D40,481384,,SchoolF
S5E01@schoolF.com,S5E01,404348,,SchoolF
S5E02@schoolF.com,S5E02,955577,,SchoolF
S5E03@schoolF.com,S5E03,580348,,SchoolF
S5E04@schoolF.com,S5E04,257756,,SchoolF
S5E05@schoolF.com,S5E05,526312,,SchoolF
S5E06@schoolF.com,S5E06,913028,,SchoolF
S5E07@schoolF.com,S5E07,464577,,SchoolF
S5E08@schoolF.com,S5E08,258198,,SchoolF
S5E09@schoolF.com,S5E09,574138,,SchoolF
S5E10@schoolF.com,S5E10,596839,,SchoolF
S5E11@schoolF.com,S5E11,275658,,SchoolF
S5E12@schoolF.com,S5E12,481065,,SchoolF
S5E13@schoolF.com,S5E13,536055,,SchoolF
S5E14@schoolF.com,S5E14,219226,,SchoolF
S5E15@schoolF.com,S5E15,734365,,SchoolF
S5E16@schoolF.com,S5E16,513076,,SchoolF
S5E17@schoolF.com,S5E17,62322,,SchoolF
S5E18@schoolF.com,S5E18,744266,,SchoolF
S5E19@schoolF.com,S5E19,624103,,SchoolF
S5E20@schoolF.com,S5E20,977207,,SchoolF
S5E21@schoolF.com,S5E21,474654,,SchoolF
S5E22@schoolF.com,S5E22,613832,,SchoolF
S5E23@schoolF.com,S5E23,990945,,SchoolF
S5E24@schoolF.com,S5E24,785529,,SchoolF
S5E25@schoolF.com,S5E25,887732,,SchoolF
S5E26@schoolF.com,S5E26,766068,,SchoolF
S5E27@schoolF.com,S5E27,300533,,SchoolF
S5E28@schoolF.com,S5E28,532872,,SchoolF
S5E29@schoolF.com,S5E29,432116,,SchoolF
S5E30@schoolF.com,S5E30,978146,,SchoolF
S5E31@schoolF.com,S5E31,899417,,SchoolF
S5E32@schoolF.com,S5E32,148538,,SchoolF
S5E33@schoolF.com,S5E33,171748,,SchoolF
S5E34@schoolF.com,S5E34,614652,,SchoolF
S5E35@schoolF.com,S5E35,905748,,SchoolF
S5E36@schoolF.com,S5E36,727898,,SchoolF
