Login,Name,Password,Mathematics Ability,School Name
S6A21@schoolH.com,S6A21,300093,,SchoolH
S6A22@schoolH.com,S6A22,483628,,SchoolH
S6A23@schoolH.com,S6A23,88536,,SchoolH
S6A24@schoolH.com,S6A24,370598,,SchoolH
S6A25@schoolH.com,S6A25,946584,,SchoolH
S6A26@schoolH.com,S6A26,870975,,SchoolH
S6A27@schoolH.com,S6A27,19884,,SchoolH
S6A28@schoolH.com,S6A28,403552,,SchoolH
S6A29@schoolH.com,S6A29,906937,,SchoolH
S6A30@schoolH.com,S6A30,432039,,SchoolH
S6A31@schoolH.com,S6A31,607101,,SchoolH
S6A32@schoolH.com,S6A32,96926,,SchoolH
S6A33@schoolH.com,S6A33,833838,,SchoolH
S6A34@schoolH.com,S6A34,199438,,SchoolH
S6A35@schoolH.com,S6A35,993172,,SchoolH
S6A36@schoolH.com,S6A36,414948,,SchoolH
S6A37@schoolH.com,S6A37,50885,,SchoolH
S6A38@schoolH.com,S6A38,278705,,SchoolH
S6A39@schoolH.com,S6A39,180666,,SchoolH
S6A40@schoolH.com,S6A40,376433,,SchoolH
S4A01@schoolH.com,S4A01,46056,,SchoolH
S4A02@schoolH.com,S4A02,104175,,SchoolH
S4A03@schoolH.com,S4A03,268475,,SchoolH
S4A04@schoolH.com,S4A04,647349,,SchoolH
S4A05@schoolH.com,S4A05,174804,,SchoolH
S4A06@schoolH.com,S4A06,712559,,SchoolH
S4A07@schoolH.com,S4A07,4983,,SchoolH
S4A08@schoolH.com,S4A08,833897,,SchoolH
S4A09@schoolH.com,S4A09,214557,,SchoolH
S4A10@schoolH.com,S4A10,576113,,SchoolH
S4A11@schoolH.com,S4A11,586116,,SchoolH
S4A12@schoolH.com,S4A12,148805,,SchoolH
S4A13@schoolH.com,S4A13,248577,,SchoolH
S4A14@schoolH.com,S4A14,995578,,SchoolH
S4A15@schoolH.com,S4A15,600537,,SchoolH
S4A16@schoolH.com,S4A16,564753,,SchoolH
S4A17@schoolH.com,S4A17,96639,,SchoolH
S4A18@schoolH.com,S4A18,431399,,SchoolH
S4A19@schoolH.com,S4A19,920953,,SchoolH
S4A20@schoolH.com,S4A20,858602,,SchoolH
S4A21@schoolH.com,S4A21,781313,,SchoolH
S4A22@schoolH.com,S4A22,983101,,SchoolH
S4A23@schoolH.com,S4A23,8968,,SchoolH
S4A24@schoolH.com,S4A24,294034,,SchoolH
S4A25@schoolH.com,S4A25,716916,,SchoolH
S4A26@schoolH.com,S4A26,781465,,SchoolH
S4A27@schoolH.com,S4A27,557653,,SchoolH
S4A28@schoolH.com,S4A28,965027,,SchoolH
S4A29@schoolH.com,S4A29,467578,,SchoolH
S4A30@schoolH.com,S4A30,778628,,SchoolH
S4A31@schoolH.com,S4A31,87348,,SchoolH
S4A32@schoolH.com,S4A32,520648,,SchoolH
S4A33@schoolH.com,S4A33,679835,,SchoolH
S4A34@schoolH.com,S4A34,227526,,SchoolH
S4A35@schoolH.com,S4A35,557381,,SchoolH
S4A36@schoolH.com,S4A36,711074,,SchoolH
S4A37@schoolH.com,S4A37,290341,,SchoolH
S4A38@schoolH.com,S4A38,767964,,SchoolH
S4A39@schoolH.com,S4A39,59025,,SchoolH
S4A40@schoolH.com,S4A40,686814,,SchoolH
S5B01@schoolH.com,S5B01,703857,,SchoolH
S5B02@schoolH.com,S5B02,15245,,SchoolH
S5B03@schoolH.com,S5B03,51639,,SchoolH
S5B04@schoolH.com,S5B04,813716,,SchoolH
S5B05@schoolH.com,S5B05,56716,,SchoolH
S5B06@schoolH.com,S5B06,201734,,SchoolH
S5B07@schoolH.com,S5B07,673236,,SchoolH
S5B08@schoolH.com,S5B08,474738,,SchoolH
S5B09@schoolH.com,S5B09,984995,,SchoolH
S5B10@schoolH.com,S5B10,861947,,SchoolH
S5B11@schoolH.com,S5B11,737731,,SchoolH
S5B12@schoolH.com,S5B12,383993,,SchoolH
S5B13@schoolH.com,S5B13,609747,,SchoolH
S5B14@schoolH.com,S5B14,789247,,SchoolH
S5B15@schoolH.com,S5B15,644402,,SchoolH
S5B16@schoolH.com,S5B16,423748,,SchoolH
S5B17@schoolH.com,S5B17,697595,,SchoolH
S5B18@schoolH.com,S5B18,838394,,SchoolH
S5B19@schoolH.com,S5B19,881294,,SchoolH
S5B20@schoolH.com,S5B20,264403,,SchoolH
S5B21@schoolH.com,S5B21,867643,,SchoolH
S5B22@schoolH.com,S5B22,186483,,SchoolH
S5B23@schoolH.com,S5B23,720419,,SchoolH
S5B24@schoolH.com,S5B24,893817,,SchoolH
S5B25@schoolH.com,S5B25,142085,,SchoolH
S5B26@schoolH.com,S5B26,431918,,SchoolH
S5B27@schoolH.com,S5B27,276163,,SchoolH
S5B28@schoolH.com,S5B28,254496,,SchoolH
S5B29@schoolH.com,S5B29,371212,,SchoolH
S5B30@schoolH.com,S5B30,797057,,SchoolH
S5B31@schoolH.com,S5B31,973151,,SchoolH
S5B32@schoolH.com,S5B32,879326,,SchoolH
S5B33@schoolH.com,S5B33,305878,,SchoolH
S5B34@schoolH.com,S5B34,10684,,SchoolH
S5B35@schoolH.com,S5B35,822731,,SchoolH
S5B36@schoolH.com,S5B36,30697,,SchoolH
S5B37@schoolH.com,S5B37,79973,,SchoolH
S5B38@schoolH.com,S5B38,523042,,SchoolH
S5B39@schoolH.com,S5B39,507202,,SchoolH
S5B40@schoolH.com,S5B40,762448,,SchoolH
S6B01@schoolH.com,S6B01,909887,,SchoolH
S6B02@schoolH.com,S6B02,153168,,SchoolH
S6B03@schoolH.com,S6B03,234168,,SchoolH
S6B04@schoolH.com,S6B04,392982,,SchoolH
S6B05@schoolH.com,S6B05,284691,,SchoolH
S6B06@schoolH.com,S6B06,183741,,SchoolH
S6B07@schoolH.com,S6B07,55648,,SchoolH
S6B08@schoolH.com,S6B08,297243,,SchoolH
S6B09@schoolH.com,S6B09,923387,,SchoolH
S6B10@schoolH.com,S6B10,36659,,SchoolH
S6B11@schoolH.com,S6B11,888612,,SchoolH
S6B12@schoolH.com,S6B12,573379,,SchoolH
S6B13@schoolH.com,S6B13,218296,,SchoolH
S6B14@schoolH.com,S6B14,577262,,SchoolH
S6B15@schoolH.com,S6B15,94289,,SchoolH
S6B16@schoolH.com,S6B16,451044,,SchoolH
S6B17@schoolH.com,S6B17,220556,,SchoolH
S6B18@schoolH.com,S6B18,645385,,SchoolH
S6B19@schoolH.com,S6B19,379748,,SchoolH
S6B20@schoolH.com,S6B20,16516,,SchoolH
S6B21@schoolH.com,S6B21,553214,,SchoolH
S6B22@schoolH.com,S6B22,437837,,SchoolH
S6B23@schoolH.com,S6B23,871033,,SchoolH
S6B24@schoolH.com,S6B24,426433,,SchoolH
S6B25@schoolH.com,S6B25,222802,,SchoolH
S6B26@schoolH.com,S6B26,892719,,SchoolH
S6B27@schoolH.com,S6B27,66811,,SchoolH
S6B28@schoolH.com,S6B28,289295,,SchoolH
S6B29@schoolH.com,S6B29,693343,,SchoolH
S6B30@schoolH.com,S6B30,131011,,SchoolH
S6B31@schoolH.com,S6B31,711664,,SchoolH
S6B32@schoolH.com,S6B32,694196,,SchoolH
S6B33@schoolH.com,S6B33,959956,,SchoolH
S6B34@schoolH.com,S6B34,593137,,SchoolH
S6B35@schoolH.com,S6B35,398347,,SchoolH
S6B36@schoolH.com,S6B36,450867,,SchoolH
S6B37@schoolH.com,S6B37,539767,,SchoolH
S6B38@schoolH.com,S6B38,68169,,SchoolH
S6B39@schoolH.com,S6B39,420654,,SchoolH
S6B40@schoolH.com,S6B40,24696,,SchoolH
S4B01@schoolH.com,S4B01,630555,,SchoolH
S4B02@schoolH.com,S4B02,445255,,SchoolH
S4B03@schoolH.com,S4B03,40678,,SchoolH
S4B04@schoolH.com,S4B04,162851,,SchoolH
S4B05@schoolH.com,S4B05,258355,,SchoolH
S4B06@schoolH.com,S4B06,976075,,SchoolH
S4B07@schoolH.com,S4B07,73479,,SchoolH
S4B08@schoolH.com,S4B08,610071,,SchoolH
S4B09@schoolH.com,S4B09,953562,,SchoolH
S4B10@schoolH.com,S4B10,546397,,SchoolH
S4B11@schoolH.com,S4B11,759817,,SchoolH
S4B12@schoolH.com,S4B12,981223,,SchoolH
S4B13@schoolH.com,S4B13,284591,,SchoolH
S4B14@schoolH.com,S4B14,841688,,SchoolH
S4B15@schoolH.com,S4B15,814551,,SchoolH
S4B16@schoolH.com,S4B16,828716,,SchoolH
S4B17@schoolH.com,S4B17,711858,,SchoolH
S4B18@schoolH.com,S4B18,235165,,SchoolH
S4B19@schoolH.com,S4B19,43309,,SchoolH
S4B20@schoolH.com,S4B20,264649,,SchoolH
S4B21@schoolH.com,S4B21,124146,,SchoolH
S4B22@schoolH.com,S4B22,491013,,SchoolH
S4B23@schoolH.com,S4B23,893414,,SchoolH
S4B24@schoolH.com,S4B24,192541,,SchoolH
S4B25@schoolH.com,S4B25,870101,,SchoolH
S4B26@schoolH.com,S4B26,906203,,SchoolH
S4B27@schoolH.com,S4B27,51823,,SchoolH
S4B28@schoolH.com,S4B28,651361,,SchoolH
S4B29@schoolH.com,S4B29,997825,,SchoolH
S4B30@schoolH.com,S4B30,498221,,SchoolH
S4B31@schoolH.com,S4B31,947953,,SchoolH
S4B32@schoolH.com,S4B32,566564,,SchoolH
S4B33@schoolH.com,S4B33,169752,,SchoolH
S4B34@schoolH.com,S4B34,476504,,SchoolH
S4B35@schoolH.com,S4B35,202677,,SchoolH
S4B36@schoolH.com,S4B36,601277,,SchoolH
S4B37@schoolH.com,S4B37,713774,,SchoolH
S4B38@schoolH.com,S4B38,192596,,SchoolH
S4B39@schoolH.com,S4B39,71773,,SchoolH
S4B40@schoolH.com,S4B40,72714,,SchoolH
S5C01@schoolH.com,S5C01,330376,,SchoolH
S5C02@schoolH.com,S5C02,850287,,SchoolH
S5C03@schoolH.com,S5C03,920346,,SchoolH
S5C04@schoolH.com,S5C04,334584,,SchoolH
S5C05@schoolH.com,S5C05,235933,,SchoolH
S5C06@schoolH.com,S5C06,654816,,SchoolH
S5C07@schoolH.com,S5C07,981783,,SchoolH
S5C08@schoolH.com,S5C08,121283,,SchoolH
S5C09@schoolH.com,S5C09,963787,,SchoolH
S5C10@schoolH.com,S5C10,915451,,SchoolH
S5C11@schoolH.com,S5C11,55479,,SchoolH
S5C12@schoolH.com,S5C12,952932,,SchoolH
S5C13@schoolH.com,S5C13,167469,,SchoolH
S5C14@schoolH.com,S5C14,409477,,SchoolH
S5C15@schoolH.com,S5C15,277365,,SchoolH
S5C16@schoolH.com,S5C16,35254,,SchoolH
S5C17@schoolH.com,S5C17,467842,,SchoolH
S5C18@schoolH.com,S5C18,21104,,SchoolH
S5C19@schoolH.com,S5C19,265737,,SchoolH
S5C20@schoolH.com,S5C20,72243,,SchoolH
S5C21@schoolH.com,S5C21,377456,,SchoolH
S5C22@schoolH.com,S5C22,387104,,SchoolH
S5C23@schoolH.com,S5C23,246208,,SchoolH
S5C24@schoolH.com,S5C24,228465,,SchoolH
S5C25@schoolH.com,S5C25,652383,,SchoolH
S5C26@schoolH.com,S5C26,36163,,SchoolH
S5C27@schoolH.com,S5C27,14117,,SchoolH
S5C28@schoolH.com,S5C28,460635,,SchoolH
S5C29@schoolH.com,S5C29,314823,,SchoolH
S5C30@schoolH.com,S5C30,863595,,SchoolH
S5C31@schoolH.com,S5C31,134936,,SchoolH
S5C32@schoolH.com,S5C32,746101,,SchoolH
S5C33@schoolH.com,S5C33,325353,,SchoolH
S5C34@schoolH.com,S5C34,950945,,SchoolH
S5C35@schoolH.com,S5C35,52895,,SchoolH
S5C36@schoolH.com,S5C36,257517,,SchoolH
S5C37@schoolH.com,S5C37,736023,,SchoolH
S5C38@schoolH.com,S5C38,273435,,SchoolH
S5C39@schoolH.com,S5C39,98655,,SchoolH
S5C40@schoolH.com,S5C40,893166,,SchoolH
S6C01@schoolH.com,S6C01,364445,,SchoolH
S6C02@schoolH.com,S6C02,21939,,SchoolH
S6C03@schoolH.com,S6C03,625089,,SchoolH
S6C04@schoolH.com,S6C04,710673,,SchoolH
S6C05@schoolH.com,S6C05,344514,,SchoolH
S6C06@schoolH.com,S6C06,407974,,SchoolH
S6C07@schoolH.com,S6C07,236383,,SchoolH
S6C08@schoolH.com,S6C08,0.88057,,SchoolH
S6C09@schoolH.com,S6C09,583826,,SchoolH
S6C10@schoolH.com,S6C10,46555,,SchoolH
S6C11@schoolH.com,S6C11,955584,,SchoolH
S6C12@schoolH.com,S6C12,439777,,SchoolH
S6C13@schoolH.com,S6C13,649232,,SchoolH
S6C14@schoolH.com,S6C14,313415,,SchoolH
S6C15@schoolH.com,S6C15,504087,,SchoolH
S6C16@schoolH.com,S6C16,568254,,SchoolH
S6C17@schoolH.com,S6C17,421749,,SchoolH
S6C18@schoolH.com,S6C18,893296,,SchoolH
S6C19@schoolH.com,S6C19,310589,,SchoolH
S6C20@schoolH.com,S6C20,227536,,SchoolH
S6C21@schoolH.com,S6C21,954375,,SchoolH
S6C22@schoolH.com,S6C22,201872,,SchoolH
S6C23@schoolH.com,S6C23,503648,,SchoolH
S6C24@schoolH.com,S6C24,419056,,SchoolH
S6C25@schoolH.com,S6C25,87341,,SchoolH
S6C26@schoolH.com,S6C26,883851,,SchoolH
S6C27@schoolH.com,S6C27,38342,,SchoolH
S6C28@schoolH.com,S6C28,707271,,SchoolH
S6C29@schoolH.com,S6C29,215159,,SchoolH
S6C30@schoolH.com,S6C30,202124,,SchoolH
S6C31@schoolH.com,S6C31,940658,,SchoolH
S6C32@schoolH.com,S6C32,708775,,SchoolH
S6C33@schoolH.com,S6C33,531714,,SchoolH
S6C34@schoolH.com,S6C34,929182,,SchoolH
S6C35@schoolH.com,S6C35,679384,,SchoolH
S6C36@schoolH.com,S6C36,46426,,SchoolH
S6C37@schoolH.com,S6C37,714974,,SchoolH
S6C38@schoolH.com,S6C38,5341,,SchoolH
S6C39@schoolH.com,S6C39,949937,,SchoolH
S6C40@schoolH.com,S6C40,144207,,SchoolH
S4C01@schoolH.com,S4C01,858507,,SchoolH
S4C02@schoolH.com,S4C02,698367,,SchoolH
S4C03@schoolH.com,S4C03,207645,,SchoolH
S4C04@schoolH.com,S4C04,570237,,SchoolH
S4C05@schoolH.com,S4C05,795624,,SchoolH
S4C06@schoolH.com,S4C06,725017,,SchoolH
S4C07@schoolH.com,S4C07,388592,,SchoolH
S4C08@schoolH.com,S4C08,882858,,SchoolH
S4C09@schoolH.com,S4C09,779528,,SchoolH
S4C10@schoolH.com,S4C10,211011,,SchoolH
S4C11@schoolH.com,S4C11,218347,,SchoolH
S4C12@schoolH.com,S4C12,320861,,SchoolH
S4C13@schoolH.com,S4C13,625417,,SchoolH
S4C14@schoolH.com,S4C14,350174,,SchoolH
S4C15@schoolH.com,S4C15,584788,,SchoolH
S4C16@schoolH.com,S4C16,433372,,SchoolH
S4C17@schoolH.com,S4C17,265249,,SchoolH
S4C18@schoolH.com,S4C18,835869,,SchoolH
S4C19@schoolH.com,S4C19,45113,,SchoolH
S4C20@schoolH.com,S4C20,350158,,SchoolH
S4C21@schoolH.com,S4C21,734202,,SchoolH
S4C22@schoolH.com,S4C22,850645,,SchoolH
S4C23@schoolH.com,S4C23,940579,,SchoolH
S4C24@schoolH.com,S4C24,123852,,SchoolH
S4C25@schoolH.com,S4C25,493302,,SchoolH
S4C26@schoolH.com,S4C26,396763,,SchoolH
S4C27@schoolH.com,S4C27,736035,,SchoolH
S4C28@schoolH.com,S4C28,387,,SchoolH
S4C29@schoolH.com,S4C29,284452,,SchoolH
S4C30@schoolH.com,S4C30,919467,,SchoolH
S4C31@schoolH.com,S4C31,768712,,SchoolH
S4C32@schoolH.com,S4C32,576632,,SchoolH
S4C33@schoolH.com,S4C33,316759,,SchoolH
S4C34@schoolH.com,S4C34,973844,,SchoolH
S4C35@schoolH.com,S4C35,698442,,SchoolH
S4C36@schoolH.com,S4C36,189086,,SchoolH
S4C37@schoolH.com,S4C37,75845,,SchoolH
S4C38@schoolH.com,S4C38,748567,,SchoolH
S4C39@schoolH.com,S4C39,121584,,SchoolH
S4C40@schoolH.com,S4C40,861548,,SchoolH
S5D01@schoolH.com,S5D01,177465,,SchoolH
S5D02@schoolH.com,S5D02,819148,,SchoolH
S5D03@schoolH.com,S5D03,17441,,SchoolH
S5D04@schoolH.com,S5D04,108957,,SchoolH
S5D05@schoolH.com,S5D05,78626,,SchoolH
S5D06@schoolH.com,S5D06,998857,,SchoolH
S5D07@schoolH.com,S5D07,146422,,SchoolH
S5D08@schoolH.com,S5D08,710995,,SchoolH
S5D09@schoolH.com,S5D09,961517,,SchoolH
S5D10@schoolH.com,S5D10,318587,,SchoolH
S5D11@schoolH.com,S5D11,48352,,SchoolH
S5D12@schoolH.com,S5D12,809976,,SchoolH
S5D13@schoolH.com,S5D13,511617,,SchoolH
S5D14@schoolH.com,S5D14,222441,,SchoolH
S5D15@schoolH.com,S5D15,13078,,SchoolH
S5D16@schoolH.com,S5D16,684774,,SchoolH
S5D17@schoolH.com,S5D17,181562,,SchoolH
S5D18@schoolH.com,S5D18,580835,,SchoolH
S5D19@schoolH.com,S5D19,970161,,SchoolH
S5D20@schoolH.com,S5D20,90227,,SchoolH
S5D21@schoolH.com,S5D21,466638,,SchoolH
S5D22@schoolH.com,S5D22,561635,,SchoolH
S5D23@schoolH.com,S5D23,885354,,SchoolH
S5D24@schoolH.com,S5D24,153967,,SchoolH
S5D25@schoolH.com,S5D25,379263,,SchoolH
S5D26@schoolH.com,S5D26,308921,,SchoolH
S5D27@schoolH.com,S5D27,453354,,SchoolH
S5D28@schoolH.com,S5D28,119861,,SchoolH
S5D29@schoolH.com,S5D29,386642,,SchoolH
S5D30@schoolH.com,S5D30,381827,,SchoolH
S5D31@schoolH.com,S5D31,482977,,SchoolH
S5D32@schoolH.com,S5D32,444423,,SchoolH
S5D33@schoolH.com,S5D33,743794,,SchoolH
S5D34@schoolH.com,S5D34,933886,,SchoolH
S5D35@schoolH.com,S5D35,89618,,SchoolH
S5D36@schoolH.com,S5D36,914219,,SchoolH
S5D37@schoolH.com,S5D37,191697,,SchoolH
S5D38@schoolH.com,S5D38,590858,,SchoolH
S5D39@schoolH.com,S5D39,490831,,SchoolH
S5D40@schoolH.com,S5D40,456896,,SchoolH
S6D01@schoolH.com,S6D01,540008,,SchoolH
S6D02@schoolH.com,S6D02,691265,,SchoolH
S6D03@schoolH.com,S6D03,553007,,SchoolH
S6D04@schoolH.com,S6D04,626565,,SchoolH
S6D05@schoolH.com,S6D05,734514,,SchoolH
S6D06@schoolH.com,S6D06,982377,,SchoolH
S6D07@schoolH.com,S6D07,420703,,SchoolH
S6D08@schoolH.com,S6D08,535772,,SchoolH
S6D09@schoolH.com,S6D09,139341,,SchoolH
S6D10@schoolH.com,S6D10,127364,,SchoolH
S6D11@schoolH.com,S6D11,467588,,SchoolH
S6D12@schoolH.com,S6D12,965553,,SchoolH
S6D13@schoolH.com,S6D13,463093,,SchoolH
S6D14@schoolH.com,S6D14,331591,,SchoolH
S6D15@schoolH.com,S6D15,676268,,SchoolH
S6D16@schoolH.com,S6D16,956449,,SchoolH
S6D17@schoolH.com,S6D17,49794,,SchoolH
S6D18@schoolH.com,S6D18,8687,,SchoolH
S6D19@schoolH.com,S6D19,971504,,SchoolH
S6D20@schoolH.com,S6D20,415468,,SchoolH
S6D21@schoolH.com,S6D21,337503,,SchoolH
S6D22@schoolH.com,S6D22,888105,,SchoolH
S6D23@schoolH.com,S6D23,78927,,SchoolH
S6D24@schoolH.com,S6D24,867261,,SchoolH
S6D25@schoolH.com,S6D25,205363,,SchoolH
S6D26@schoolH.com,S6D26,388081,,SchoolH
S6D27@schoolH.com,S6D27,973139,,SchoolH
S6D28@schoolH.com,S6D28,737394,,SchoolH
S6D29@schoolH.com,S6D29,813349,,SchoolH
S6D30@schoolH.com,S6D30,501253,,SchoolH
S6D31@schoolH.com,S6D31,784557,,SchoolH
S6D32@schoolH.com,S6D32,895464,,SchoolH
S6D33@schoolH.com,S6D33,567578,,SchoolH
S6D34@schoolH.com,S6D34,768404,,SchoolH
S6D35@schoolH.com,S6D35,669697,,SchoolH
S6D36@schoolH.com,S6D36,806136,,SchoolH
S6D37@schoolH.com,S6D37,682492,,SchoolH
S6D38@schoolH.com,S6D38,753987,,SchoolH
S6D39@schoolH.com,S6D39,657702,,SchoolH
S6D40@schoolH.com,S6D40,998239,,SchoolH
S4D01@schoolH.com,S4D01,452851,,SchoolH
S4D02@schoolH.com,S4D02,70489,,SchoolH
S4D03@schoolH.com,S4D03,90224,,SchoolH
S4D04@schoolH.com,S4D04,847475,,SchoolH
S4D05@schoolH.com,S4D05,930519,,SchoolH
S4D06@schoolH.com,S4D06,612748,,SchoolH
S4D07@schoolH.com,S4D07,749102,,SchoolH
S4D08@schoolH.com,S4D08,825377,,SchoolH
S4D09@schoolH.com,S4D09,158469,,SchoolH
S4D10@schoolH.com,S4D10,323768,,SchoolH
S4D11@schoolH.com,S4D11,112914,,SchoolH
S4D12@schoolH.com,S4D12,317381,,SchoolH
S4D13@schoolH.com,S4D13,696055,,SchoolH
S4D14@schoolH.com,S4D14,248655,,SchoolH
S4D15@schoolH.com,S4D15,214391,,SchoolH
S4D16@schoolH.com,S4D16,364084,,SchoolH
S4D17@schoolH.com,S4D17,383315,,SchoolH
S4D18@schoolH.com,S4D18,660368,,SchoolH
S4D19@schoolH.com,S4D19,879886,,SchoolH
S4D20@schoolH.com,S4D20,849209,,SchoolH
S4D21@schoolH.com,S4D21,124809,,SchoolH
S4D22@schoolH.com,S4D22,371881,,SchoolH
S4D23@schoolH.com,S4D23,578475,,SchoolH
S4D24@schoolH.com,S4D24,658048,,SchoolH
S4D25@schoolH.com,S4D25,362298,,SchoolH
S4D26@schoolH.com,S4D26,635368,,SchoolH
S4D27@schoolH.com,S4D27,753444,,SchoolH
S4D28@schoolH.com,S4D28,372112,,SchoolH
S4D29@schoolH.com,S4D29,315084,,SchoolH
S4D30@schoolH.com,S4D30,954719,,SchoolH
S4D31@schoolH.com,S4D31,818854,,SchoolH
S4D32@schoolH.com,S4D32,425272,,SchoolH
S4D33@schoolH.com,S4D33,687452,,SchoolH
S4D34@schoolH.com,S4D34,525346,,SchoolH
S4D35@schoolH.com,S4D35,25237,,SchoolH
S4D36@schoolH.com,S4D36,484451,,SchoolH
S4D37@schoolH.com,S4D37,476262,,SchoolH
S4D38@schoolH.com,S4D38,914676,,SchoolH
S4D39@schoolH.com,S4D39,834141,,SchoolH
S4D40@schoolH.com,S4D40,350754,,SchoolH
S5E01@schoolH.com,S5E01,240535,,SchoolH
S5E02@schoolH.com,S5E02,538684,,SchoolH
S5E03@schoolH.com,S5E03,0.27197,,SchoolH
S5E04@schoolH.com,S5E04,153693,,SchoolH
S5E05@schoolH.com,S5E05,86896,,SchoolH
S5E06@schoolH.com,S5E06,714672,,SchoolH
S5E07@schoolH.com,S5E07,788514,,SchoolH
S5E08@schoolH.com,S5E08,26819,,SchoolH
S5E09@schoolH.com,S5E09,185763,,SchoolH
S5E10@schoolH.com,S5E10,316354,,SchoolH
S5E11@schoolH.com,S5E11,691859,,SchoolH
S5E12@schoolH.com,S5E12,619827,,SchoolH
S5E13@schoolH.com,S5E13,869388,,SchoolH
S5E14@schoolH.com,S5E14,51184,,SchoolH
S5E15@schoolH.com,S5E15,665167,,SchoolH
S5E16@schoolH.com,S5E16,522211,,SchoolH
S5E17@schoolH.com,S5E17,501199,,SchoolH
S5E18@schoolH.com,S5E18,275785,,SchoolH
S5E19@schoolH.com,S5E19,984646,,SchoolH
S5E20@schoolH.com,S5E20,621963,,SchoolH
S5E21@schoolH.com,S5E21,377785,,SchoolH
S5E22@schoolH.com,S5E22,929973,,SchoolH
S5E23@schoolH.com,S5E23,771019,,SchoolH
S5E24@schoolH.com,S5E24,417707,,SchoolH
S5E25@schoolH.com,S5E25,184007,,SchoolH
S5E26@schoolH.com,S5E26,859846,,SchoolH
S5E27@schoolH.com,S5E27,818243,,SchoolH
S5E28@schoolH.com,S5E28,305389,,SchoolH
S5E29@schoolH.com,S5E29,133913,,SchoolH
S5E30@schoolH.com,S5E30,779175,,SchoolH
S5E31@schoolH.com,S5E31,18004,,SchoolH
S5E32@schoolH.com,S5E32,15578,,SchoolH
S5E33@schoolH.com,S5E33,145957,,SchoolH
S5E34@schoolH.com,S5E34,147721,,SchoolH
S5E35@schoolH.com,S5E35,221413,,SchoolH
S5E36@schoolH.com,S5E36,37333,,SchoolH
