Login,Name,Password,Mathematics Ability
S5B01@schoolA.com,S5B01,178305,
S5B02@schoolA.com,S5B02,850715,
S5B03@schoolA.com,S5B03,114576,
S5B04@schoolA.com,S5B04,503692,
S5B05@schoolA.com,S5B05,412387,
S5B06@schoolA.com,S5B06,803409,
S5B07@schoolA.com,S5B07,264442,
S5B08@schoolA.com,S5B08,520311,
S5B09@schoolA.com,S5B09,168867,
S5B10@schoolA.com,S5B10,393539,
S5B11@schoolA.com,S5B11,944333,
S5B12@schoolA.com,S5B12,244045,
S5B13@schoolA.com,S5B13,930494,
S5B14@schoolA.com,S5B14,139706,
S5B15@schoolA.com,S5B15,445392,
S5B16@schoolA.com,S5B16,650492,
S5B17@schoolA.com,S5B17,887897,
S5B18@schoolA.com,S5B18,950392,
S5B19@schoolA.com,S5B19,274364,
S5B20@schoolA.com,S5B20,894257,
S5B21@schoolA.com,S5B21,441722,
S5B22@schoolA.com,S5B22,701125,
S5B23@schoolA.com,S5B23,53144,
S5B24@schoolA.com,S5B24,733884,
S5B25@schoolA.com,S5B25,68734,
S5B26@schoolA.com,S5B26,219364,
S5B27@schoolA.com,S5B27,112845,
S5B28@schoolA.com,S5B28,968282,
S5B29@schoolA.com,S5B29,819502,
S5B30@schoolA.com,S5B30,671945,
S5B31@schoolA.com,S5B31,652752,
S5B32@schoolA.com,S5B32,573024,
S5B33@schoolA.com,S5B33,558228,
S5B34@schoolA.com,S5B34,538159,
S5B35@schoolA.com,S5B35,590998,
S5B36@schoolA.com,S5B36,312182,
S5B37@schoolA.com,S5B37,112744,
S5B38@schoolA.com,S5B38,691729,
S5B39@schoolA.com,S5B39,686463,
S5B40@schoolA.com,S5B40,113911,
S6B01@schoolA.com,S6B01,413064,
S6B02@schoolA.com,S6B02,809408,
S6B03@schoolA.com,S6B03,320122,
S6B04@schoolA.com,S6B04,595757,
S6B05@schoolA.com,S6B05,961935,
S6B06@schoolA.com,S6B06,296446,
S6B07@schoolA.com,S6B07,640728,
S6B08@schoolA.com,S6B08,354316,
S6B09@schoolA.com,S6B09,794969,
S6B10@schoolA.com,S6B10,463526,
S6B11@schoolA.com,S6B11,255986,
S6B12@schoolA.com,S6B12,200347,
S6B13@schoolA.com,S6B13,406308,
S6B14@schoolA.com,S6B14,754797,
S6B15@schoolA.com,S6B15,793316,
S6B16@schoolA.com,S6B16,911999,
S6B17@schoolA.com,S6B17,649528,
S6B18@schoolA.com,S6B18,279744,
S6B19@schoolA.com,S6B19,684651,
S6B20@schoolA.com,S6B20,607865,
S6B21@schoolA.com,S6B21,289176,
S6B22@schoolA.com,S6B22,8754,
S6B23@schoolA.com,S6B23,312623,
S6B24@schoolA.com,S6B24,559196,
S6B25@schoolA.com,S6B25,667397,
S6B26@schoolA.com,S6B26,878878,
S6B27@schoolA.com,S6B27,448329,
S6B28@schoolA.com,S6B28,145775,
S6B29@schoolA.com,S6B29,999048,
S6B30@schoolA.com,S6B30,613744,
S6B31@schoolA.com,S6B31,529559,
S6B32@schoolA.com,S6B32,529872,
S6B33@schoolA.com,S6B33,539678,
S6B34@schoolA.com,S6B34,269392,
S6B35@schoolA.com,S6B35,94001,
S6B36@schoolA.com,S6B36,219335,
S6B37@schoolA.com,S6B37,462402,
S6B38@schoolA.com,S6B38,911661,
S6B39@schoolA.com,S6B39,894182,
S6B40@schoolA.com,S6B40,479432,
S4B01@schoolA.com,S4B01,141292,
S4B02@schoolA.com,S4B02,37788,
S4B03@schoolA.com,S4B03,678841,
S4B04@schoolA.com,S4B04,462217,
S4B05@schoolA.com,S4B05,235719,
S4B06@schoolA.com,S4B06,356664,
S4B07@schoolA.com,S4B07,573304,
S4B08@schoolA.com,S4B08,206638,
S4B09@schoolA.com,S4B09,12671,
S4B10@schoolA.com,S4B10,777495,
S4B11@schoolA.com,S4B11,354411,
S4B12@schoolA.com,S4B12,765002,
S4B13@schoolA.com,S4B13,379091,
S4B14@schoolA.com,S4B14,678165,
S4B15@schoolA.com,S4B15,312048,
S4B16@schoolA.com,S4B16,60065,
S4B17@schoolA.com,S4B17,738335,
S4B18@schoolA.com,S4B18,213782,
S4B19@schoolA.com,S4B19,645952,
S4B20@schoolA.com,S4B20,106179,
S4B21@schoolA.com,S4B21,245726,
S4B22@schoolA.com,S4B22,579857,
S4B23@schoolA.com,S4B23,19927,
S4B24@schoolA.com,S4B24,593321,
S4B25@schoolA.com,S4B25,693746,
S4B26@schoolA.com,S4B26,964213,
S4B27@schoolA.com,S4B27,328873,
S4B28@schoolA.com,S4B28,538839,
S4B29@schoolA.com,S4B29,314772,
S4B30@schoolA.com,S4B30,131729,
S4B31@schoolA.com,S4B31,934555,
S4B32@schoolA.com,S4B32,774015,
S4B33@schoolA.com,S4B33,228603,
S4B34@schoolA.com,S4B34,409194,
S4B35@schoolA.com,S4B35,831724,
S4B36@schoolA.com,S4B36,887805,
S4B37@schoolA.com,S4B37,257535,
S4B38@schoolA.com,S4B38,8028,
S4B39@schoolA.com,S4B39,769674,
S4B40@schoolA.com,S4B40,323951,
S5C01@schoolA.com,S5C01,851886,
S5C02@schoolA.com,S5C02,469142,
S5C03@schoolA.com,S5C03,913694,
S5C04@schoolA.com,S5C04,835102,
S5C05@schoolA.com,S5C05,973505,
S5C06@schoolA.com,S5C06,621173,
S5C07@schoolA.com,S5C07,141659,
S5C08@schoolA.com,S5C08,662478,
S5C09@schoolA.com,S5C09,418862,
S5C10@schoolA.com,S5C10,446658,
S5C11@schoolA.com,S5C11,832528,
S5C12@schoolA.com,S5C12,534202,
S5C13@schoolA.com,S5C13,966807,
S5C14@schoolA.com,S5C14,179601,
S5C15@schoolA.com,S5C15,6917,
S5C16@schoolA.com,S5C16,27647,
S5C17@schoolA.com,S5C17,339174,
S5C18@schoolA.com,S5C18,840502,
S5C19@schoolA.com,S5C19,954482,
S5C20@schoolA.com,S5C20,474364,
S5C21@schoolA.com,S5C21,859321,
S5C22@schoolA.com,S5C22,87753,
S5C23@schoolA.com,S5C23,853446,
S5C24@schoolA.com,S5C24,851405,
S5C25@schoolA.com,S5C25,652317,
S5C26@schoolA.com,S5C26,306223,
S5C27@schoolA.com,S5C27,582716,
S5C28@schoolA.com,S5C28,507641,
S5C29@schoolA.com,S5C29,459048,
S5C30@schoolA.com,S5C30,573222,
S5C31@schoolA.com,S5C31,445226,
S5C32@schoolA.com,S5C32,704684,
S5C33@schoolA.com,S5C33,941965,
S5C34@schoolA.com,S5C34,168284,
S5C35@schoolA.com,S5C35,477561,
S5C36@schoolA.com,S5C36,7384,
S5C37@schoolA.com,S5C37,110073,
S5C38@schoolA.com,S5C38,213365,
S5C39@schoolA.com,S5C39,722616,
S5C40@schoolA.com,S5C40,259002,
S6C01@schoolA.com,S6C01,675912,
S6C02@schoolA.com,S6C02,713611,
S6C03@schoolA.com,S6C03,645925,
S6C04@schoolA.com,S6C04,119635,
S6C05@schoolA.com,S6C05,158299,
S6C06@schoolA.com,S6C06,291626,
S6C07@schoolA.com,S6C07,153613,
S6C08@schoolA.com,S6C08,993931,
S6C09@schoolA.com,S6C09,467624,
S6C10@schoolA.com,S6C10,629667,
S6C11@schoolA.com,S6C11,57876,
S6C12@schoolA.com,S6C12,631363,
S6C13@schoolA.com,S6C13,110089,
S6C14@schoolA.com,S6C14,452105,
S6C15@schoolA.com,S6C15,973133,
S6C16@schoolA.com,S6C16,811405,
S6C17@schoolA.com,S6C17,945971,
S6C18@schoolA.com,S6C18,266556,
S6C19@schoolA.com,S6C19,372858,
S6C20@schoolA.com,S6C20,834782,
S6C21@schoolA.com,S6C21,731217,
S6C22@schoolA.com,S6C22,996713,
S6C23@schoolA.com,S6C23,360673,
S6C24@schoolA.com,S6C24,287723,
S6C25@schoolA.com,S6C25,977984,
S6C26@schoolA.com,S6C26,133862,
S6C27@schoolA.com,S6C27,375726,
S6C28@schoolA.com,S6C28,473239,
S6C29@schoolA.com,S6C29,872932,
S6C30@schoolA.com,S6C30,670245,
S6C31@schoolA.com,S6C31,744049,
S6C32@schoolA.com,S6C32,397865,
S6C33@schoolA.com,S6C33,965228,
S6C34@schoolA.com,S6C34,207685,
S6C35@schoolA.com,S6C35,831187,
S6C36@schoolA.com,S6C36,502909,
S6C37@schoolA.com,S6C37,297723,
S6C38@schoolA.com,S6C38,411342,
S6C39@schoolA.com,S6C39,104095,
S6C40@schoolA.com,S6C40,783459,
S4C01@schoolA.com,S4C01,864855,
S4C02@schoolA.com,S4C02,612629,
S4C03@schoolA.com,S4C03,194909,
S4C04@schoolA.com,S4C04,27739,
S4C05@schoolA.com,S4C05,155613,
S4C06@schoolA.com,S4C06,621435,
S4C07@schoolA.com,S4C07,974084,
S4C08@schoolA.com,S4C08,383517,
S4C09@schoolA.com,S4C09,341319,
S4C10@schoolA.com,S4C10,90781,
S4C11@schoolA.com,S4C11,344789,
S4C12@schoolA.com,S4C12,538998,
S4C13@schoolA.com,S4C13,0.25417,
S4C14@schoolA.com,S4C14,753134,
S4C15@schoolA.com,S4C15,25602,
S4C16@schoolA.com,S4C16,755795,
S4C17@schoolA.com,S4C17,620914,
S4C18@schoolA.com,S4C18,362032,
S4C19@schoolA.com,S4C19,590886,
S4C20@schoolA.com,S4C20,981594,
S4C21@schoolA.com,S4C21,386271,
S4C22@schoolA.com,S4C22,469047,
S4C23@schoolA.com,S4C23,691615,
S4C24@schoolA.com,S4C24,878285,
S4C25@schoolA.com,S4C25,133513,
S4C26@schoolA.com,S4C26,26025,
S4C27@schoolA.com,S4C27,391733,
S4C28@schoolA.com,S4C28,106861,
S4C29@schoolA.com,S4C29,567469,
S4C30@schoolA.com,S4C30,747079,
S4C31@schoolA.com,S4C31,23505,
S4C32@schoolA.com,S4C32,356178,
S4C33@schoolA.com,S4C33,355721,
S4C34@schoolA.com,S4C34,620443,
S4C35@schoolA.com,S4C35,247867,
S4C36@schoolA.com,S4C36,104227,
S4C37@schoolA.com,S4C37,822297,
S4C38@schoolA.com,S4C38,152356,
S4C39@schoolA.com,S4C39,270198,
S4C40@schoolA.com,S4C40,455904,
S5D01@schoolA.com,S5D01,232905,
S5D02@schoolA.com,S5D02,268165,
S5D03@schoolA.com,S5D03,894218,
S5D04@schoolA.com,S5D04,538588,
S5D05@schoolA.com,S5D05,666093,
S5D06@schoolA.com,S5D06,777395,
S5D07@schoolA.com,S5D07,304142,
S5D08@schoolA.com,S5D08,574418,
S5D09@schoolA.com,S5D09,309911,
S5D10@schoolA.com,S5D10,639754,
S5D11@schoolA.com,S5D11,441212,
S5D12@schoolA.com,S5D12,242686,
S5D13@schoolA.com,S5D13,106953,
S5D14@schoolA.com,S5D14,574862,
S5D15@schoolA.com,S5D15,710378,
S5D16@schoolA.com,S5D16,336515,
S5D17@schoolA.com,S5D17,301424,
S5D18@schoolA.com,S5D18,260393,
S5D19@schoolA.com,S5D19,114502,
S5D20@schoolA.com,S5D20,716674,
S5D21@schoolA.com,S5D21,138782,
S5D22@schoolA.com,S5D22,602186,
S5D23@schoolA.com,S5D23,584107,
S5D24@schoolA.com,S5D24,157012,
S5D25@schoolA.com,S5D25,947766,
S5D26@schoolA.com,S5D26,584182,
S5D27@schoolA.com,S5D27,229193,
S5D28@schoolA.com,S5D28,146034,
S5D29@schoolA.com,S5D29,124054,
S5D30@schoolA.com,S5D30,130105,
S5D31@schoolA.com,S5D31,992996,
S5D32@schoolA.com,S5D32,564325,
S5D33@schoolA.com,S5D33,427595,
S5D34@schoolA.com,S5D34,866584,
S5D35@schoolA.com,S5D35,495736,
S5D36@schoolA.com,S5D36,64417,
S5D37@schoolA.com,S5D37,497152,
S5D38@schoolA.com,S5D38,392565,
S5D39@schoolA.com,S5D39,752919,
S5D40@schoolA.com,S5D40,593572,
S6D01@schoolA.com,S6D01,975099,
S6D02@schoolA.com,S6D02,957198,
S6D03@schoolA.com,S6D03,458125,
S6D04@schoolA.com,S6D04,5836,
S6D05@schoolA.com,S6D05,279379,
S6D06@schoolA.com,S6D06,752491,
S6D07@schoolA.com,S6D07,557248,
S6D08@schoolA.com,S6D08,653407,
S6D09@schoolA.com,S6D09,945551,
S6D10@schoolA.com,S6D10,560384,
S6D11@schoolA.com,S6D11,725337,
S6D12@schoolA.com,S6D12,8874,
S6D13@schoolA.com,S6D13,656604,
S6D14@schoolA.com,S6D14,805188,
S6D15@schoolA.com,S6D15,55493,
S6D16@schoolA.com,S6D16,668144,
S6D17@schoolA.com,S6D17,877639,
S6D18@schoolA.com,S6D18,290169,
S6D19@schoolA.com,S6D19,156266,
S6D20@schoolA.com,S6D20,474868,
S6D21@schoolA.com,S6D21,523183,
S6D22@schoolA.com,S6D22,197217,
S6D23@schoolA.com,S6D23,974768,
S6D24@schoolA.com,S6D24,389144,
S6D25@schoolA.com,S6D25,876037,
S6D26@schoolA.com,S6D26,353119,
S6D27@schoolA.com,S6D27,330227,
S6D28@schoolA.com,S6D28,301008,
S6D29@schoolA.com,S6D29,621858,
S6D30@schoolA.com,S6D30,190594,
S6D31@schoolA.com,S6D31,593612,
S6D32@schoolA.com,S6D32,34496,
S6D33@schoolA.com,S6D33,800299,
S6D34@schoolA.com,S6D34,898435,
S6D35@schoolA.com,S6D35,921868,
S6D36@schoolA.com,S6D36,174236,
S6D37@schoolA.com,S6D37,799912,
S6D38@schoolA.com,S6D38,412248,
S6D39@schoolA.com,S6D39,520004,
S6D40@schoolA.com,S6D40,61849,
S4D01@schoolA.com,S4D01,292162,
S4D02@schoolA.com,S4D02,493055,
S4D03@schoolA.com,S4D03,539043,
S4D04@schoolA.com,S4D04,442047,
S4D05@schoolA.com,S4D05,651326,
S4D06@schoolA.com,S4D06,676994,
S4D07@schoolA.com,S4D07,488844,
S4D08@schoolA.com,S4D08,889172,
S4D09@schoolA.com,S4D09,519946,
S4D10@schoolA.com,S4D10,398917,
S4D11@schoolA.com,S4D11,969365,
S4D12@schoolA.com,S4D12,33212,
S4D13@schoolA.com,S4D13,562363,
S4D14@schoolA.com,S4D14,417231,
S4D15@schoolA.com,S4D15,148077,
S4D16@schoolA.com,S4D16,979344,
S4D17@schoolA.com,S4D17,853834,
S4D18@schoolA.com,S4D18,308278,
S4D19@schoolA.com,S4D19,782011,
S4D20@schoolA.com,S4D20,48059,
S4D21@schoolA.com,S4D21,934231,
S4D22@schoolA.com,S4D22,926834,
S4D23@schoolA.com,S4D23,798167,
S4D24@schoolA.com,S4D24,537093,
S4D25@schoolA.com,S4D25,690794,
S4D26@schoolA.com,S4D26,900439,
S4D27@schoolA.com,S4D27,141383,
S4D28@schoolA.com,S4D28,196978,
S4D29@schoolA.com,S4D29,803208,
S4D30@schoolA.com,S4D30,681117,
S4D31@schoolA.com,S4D31,598978,
S4D32@schoolA.com,S4D32,28133,
S4D33@schoolA.com,S4D33,988726,
S4D34@schoolA.com,S4D34,778545,
S4D35@schoolA.com,S4D35,828467,
S4D36@schoolA.com,S4D36,544516,
S4D37@schoolA.com,S4D37,154608,
S4D38@schoolA.com,S4D38,789195,
S4D39@schoolA.com,S4D39,543408,
S4D40@schoolA.com,S4D40,134256,
S5E01@schoolA.com,S5E01,367085,
S5E02@schoolA.com,S5E02,668681,
S5E03@schoolA.com,S5E03,26823,
S5E04@schoolA.com,S5E04,713052,
S5E05@schoolA.com,S5E05,798555,
S5E06@schoolA.com,S5E06,391838,
S5E07@schoolA.com,S5E07,258324,
S5E08@schoolA.com,S5E08,920865,
S5E09@schoolA.com,S5E09,201381,
S5E10@schoolA.com,S5E10,606956,
S5E11@schoolA.com,S5E11,597256,
S5E12@schoolA.com,S5E12,289406,
S5E13@schoolA.com,S5E13,403403,
S5E14@schoolA.com,S5E14,801027,
S5E15@schoolA.com,S5E15,187149,
S5E16@schoolA.com,S5E16,799001,
S5E17@schoolA.com,S5E17,99834,
S5E18@schoolA.com,S5E18,683677,
S5E19@schoolA.com,S5E19,743301,
S5E20@schoolA.com,S5E20,297245,
S5E21@schoolA.com,S5E21,771679,
S5E22@schoolA.com,S5E22,371215,
S5E23@schoolA.com,S5E23,616219,
S5E24@schoolA.com,S5E24,463,
S5E25@schoolA.com,S5E25,227121,
S5E26@schoolA.com,S5E26,70834,
S5E27@schoolA.com,S5E27,749154,
S5E28@schoolA.com,S5E28,672837,
S5E29@schoolA.com,S5E29,6246,
S5E30@schoolA.com,S5E30,672704,
S5E31@schoolA.com,S5E31,346878,
S5E32@schoolA.com,S5E32,92743,
S5E33@schoolA.com,S5E33,807754,
S5E34@schoolA.com,S5E34,757273,
S5E35@schoolA.com,S5E35,963172,
S5E36@schoolA.com,S5E36,486458,
S5E37@schoolA.com,S5E37,641681,
S5E38@schoolA.com,S5E38,737508,
S5E39@schoolA.com,S5E39,208638,
S5E40@schoolA.com,S5E40,675462,
S6E01@schoolA.com,S6E01,860213,
S6E02@schoolA.com,S6E02,386269,
S6E03@schoolA.com,S6E03,121694,
S6E04@schoolA.com,S6E04,274622,
S6E05@schoolA.com,S6E05,403614,
S6E06@schoolA.com,S6E06,797999,
S6E07@schoolA.com,S6E07,379598,
S6E08@schoolA.com,S6E08,167552,
S6E09@schoolA.com,S6E09,714825,
S6E10@schoolA.com,S6E10,779321,
S6E11@schoolA.com,S6E11,109595,
S6E12@schoolA.com,S6E12,73915,
S6E13@schoolA.com,S6E13,541071,
S6E14@schoolA.com,S6E14,506643,
S6E15@schoolA.com,S6E15,666148,
S6E16@schoolA.com,S6E16,864265,
S6E17@schoolA.com,S6E17,194039,
S6E18@schoolA.com,S6E18,663483,
S6E19@schoolA.com,S6E19,466671,
S6E20@schoolA.com,S6E20,91195,
S6E21@schoolA.com,S6E21,960859,
S6E22@schoolA.com,S6E22,784364,
S6E23@schoolA.com,S6E23,492865,
S6E24@schoolA.com,S6E24,671491,
S6E25@schoolA.com,S6E25,718487,
S6E26@schoolA.com,S6E26,363057,
S6E27@schoolA.com,S6E27,910399,
S6E28@schoolA.com,S6E28,479332,
S6E29@schoolA.com,S6E29,222926,
S6E30@schoolA.com,S6E30,185005,
S6E31@schoolA.com,S6E31,204809,
S6E32@schoolA.com,S6E32,448721,
S6E33@schoolA.com,S6E33,103042,
S6E34@schoolA.com,S6E34,523935,
S6E35@schoolA.com,S6E35,519733,
S6E36@schoolA.com,S6E36,346249,
S6E37@schoolA.com,S6E37,483586,
S6E38@schoolA.com,S6E38,485315,
S6E39@schoolA.com,S6E39,622409,
S6E40@schoolA.com,S6E40,132304,
S4E01@schoolA.com,S4E01,112994,
S4E02@schoolA.com,S4E02,7302,
S4E03@schoolA.com,S4E03,536847,
S4E04@schoolA.com,S4E04,522414,
S4E05@schoolA.com,S4E05,94607,
S4E06@schoolA.com,S4E06,577431,
S4E07@schoolA.com,S4E07,697212,
S4E08@schoolA.com,S4E08,159225,
S4E09@schoolA.com,S4E09,818757,
S4E10@schoolA.com,S4E10,279605,
S4E11@schoolA.com,S4E11,768086,
S4E12@schoolA.com,S4E12,159756,
S4E13@schoolA.com,S4E13,125895,
S4E14@schoolA.com,S4E14,384239,
S4E15@schoolA.com,S4E15,996391,
S4E16@schoolA.com,S4E16,696798,
S4E17@schoolA.com,S4E17,514022,
S4E18@schoolA.com,S4E18,733395,
S4E19@schoolA.com,S4E19,544997,
S4E20@schoolA.com,S4E20,436688,
S4E21@schoolA.com,S4E21,838736,
S4E22@schoolA.com,S4E22,615741,
S4E23@schoolA.com,S4E23,235695,
S4E24@schoolA.com,S4E24,64797,
S4E25@schoolA.com,S4E25,826403,
S4E26@schoolA.com,S4E26,652303,
S4E27@schoolA.com,S4E27,67075,
S4E28@schoolA.com,S4E28,23383,
S4E29@schoolA.com,S4E29,580524,
S4E30@schoolA.com,S4E30,264838,
S4E31@schoolA.com,S4E31,295765,
S4E32@schoolA.com,S4E32,131844,
S4E33@schoolA.com,S4E33,559147,
S4E34@schoolA.com,S4E34,626479,
S4E35@schoolA.com,S4E35,565505,
S4E36@schoolA.com,S4E36,582212,
S4E37@schoolA.com,S4E37,733238,
S4E38@schoolA.com,S4E38,541843,
S4E39@schoolA.com,S4E39,14293,
S4E40@schoolA.com,S4E40,241199,
